Warning: Permanently added '10.60.133.3' (ED25519) to the list of known hosts.
Warning: Permanently added '[10.60.2.56]:33571' (ED25519) to the list of known hosts.
sample_id,split,source_pool,task_idx,parent_state_id,perturbation_template,perturbation_seed,teacher_label,teacher_anchor,run_uuid,cell_uuid,telemetry_sha256,summary_sha256,teacher_config_sha256,labeler_sha256,hard_negative_category,task_success
train_task6_state20,train,primary,6,20,P0,42,NC,-1,,,b7e8d2f48f107821b7a4c8cc888fd96926650cdb0c26c0fa1aabff68db3fe913,3e3a87fe36daf898e87536dc5d719b9c5602637f3fbf2aeb34dd36c1783ebd15,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state21,train,primary,6,21,P0,42,TV,92,,,bac1eb20920ad3ba5f73392e37b3f4a9ef58e046d46e865808edb0681ec65071,ce03fc5dac0d50df86cfebf1f014d213d8d6e7586c329ea3d3174d8f1ef7f6f2,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state22,train,primary,6,22,P0,42,TV,80,,,b714969a989860328ca21bd28f9b4d7962cf4d689a9fe9fef94986b8a76961e2,d3147d2c7c2535f91220510221a7d0b7670699ba8f9efe1d449c258158b78b56,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state3,train,primary,6,3,P0,42,TV,104,,,ecbb7148b5a3d3b4a359f8278b539f7ec6ad63efc74f82cb241de44842a1fe1d,c05307edd22ec41533bbbddd2fcd42b913623f1e68bf101b58dfd422aa0dfedb,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state4,train,primary,6,4,P0,42,NC,-1,,,5bdb564e108d768a045dd0278b9873bbf9d08afb85e6a4d84c1578386c46f2f8,09ef85a7c70be76a3282c54f01fc6b6a9d3925b71d155f6184989e3ad57d806a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state5,train,primary,6,5,P0,42,TV,93,,,f9b0b56e2c7eb990dec73f012e50fdee68d78fc54c5396c3cce8baa0ef53bed4,6e2a17ae03a7aa55aa88e9da188ade2da9ecc7ff0f216ea811da52f79692ef9c,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state6,train,primary,6,6,P0,42,TV,75,,,d60219954da45e0982f0ed3d65b71504aa69db00a4e4442b5eedf1af931e8bf2,49245f5fcc7681acf3c0308194724228c3b997792c3d5f8a707ac794e1478857,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state7,train,primary,6,7,P0,42,TV,72,,,1e346b38fb45652db8701ea6f3d8d21d97a86e0e084d672ddda92149ee480164,9489975995477eac566ca0c1dbc1727c98305004354f5fae619445d5f729d651,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state8,train,primary,6,8,P0,42,TV,82,,,6370f52b1896a31b13e0edaeebd7656c0dce61fbe7fa5aa8ef0f4d7ef594b816,53e8346c6996d8b64a11c1873a7f3ec594e3dfda45285b8c30f19c6e518d0a16,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task6_state9,train,primary,6,9,P0,42,NC,-1,,,f90a34bd7e33aa2effe35ee082f9fc6b0d7f5f6628ec8cd1afda0f27f0f6a486,e6efc7c13aad997db7d00e730e6361228364711f448a8c75214e1dac4fec2f82,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task7_state10,train,primary,7,10,P0,42,NC,-1,,,b99eb0c7d013962ddb5e26883037e4b7d539267576c713c7f1f9b103085d4e0c,67570b2d213d5e4f8ff004df6306e54cef75930169f2eb7bb053432d7d981371,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task7_state11,train,primary,7,11,P0,42,TV,69,,,86690f6b951573a7700fff8dc9a30e89daa34ced686266ceaf76c1e5e16b6e3e,8426905087c9c38e17c6432917debe3ff20db20ba2e1f990990db2853f9c4fdf,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state12,train,primary,7,12,P0,42,TV,73,,,6024a4d68449ea0e82bee539b8e9773df31a13a5944929e47f0760481f437130,d5beb221f9d2ee13c999fbfe2e9394361b14540bd8a14aeedc672ff07f833791,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state13,train,primary,7,13,P0,42,NC,-1,,,18f9c0ab6f32792110ed356b83543bfa64337742a7cfaa479e136e3e158d72ce,53a5f8b1cade089fc4be2f2b4e286b81d7ce2d7ce312cd20a0053e2a176f4b44,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task7_state14,train,primary,7,14,P0,42,NC,-1,,,4f1a70f5d66ec4de76a69e751981044a9839052c0d27520fc1fc8cd4692e0a06,578bea8a60387247434dc7cab5ad6ef4a0df3c8ea30a9b8aba59410751b5e93d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task7_state15,train,primary,7,15,P0,42,TV,59,,,6179afc27dbdb63717bb2ca9f717521d56fb89201c8dc1ecc81c1ffba7d60297,543d68c55e5b37838fe82560a7f517949d4623afaad5281912c52c3cda777563,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state16,train,primary,7,16,P0,42,TV,71,,,0fd9c1de693521cab2f8286a4eda6030eedbba8344d6ef0336e2c8119ad39e3d,a171f730e3af4e62a462dbc527e2086f70df54cc76e6c69876babd0d7f1e877f,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state17,train,primary,7,17,P0,42,TV,80,,,e3522c5f0c51fb859784f830ff808debbd0afe7bc11b2943832a65e908d0241a,bf927cc991574aea6bd68b7cbd6c77b3acc57fc917c39193e31b6826d11b520a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state18,train,primary,7,18,P0,42,TV,79,,,4e493ce0f16a617d806209f5a5d744d81db9f29a1c39dc0f0274ddf6464e1bb0,c7edc19416c6c75d4242d825e11e466c68c87b26a34b9191407fe590ccdf63db,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state19,train,primary,7,19,P0,42,TV,75,,,75ef3a1fb30e2d55ad5231b4b39b0ea7414fccfd18f7d78a0fac6fe9777466e2,7f9e23669f1df1410de71da09206a5944f95df32eb3cde68fbe03f99b8dfa1a6,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state20,train,primary,7,20,P0,42,TV,66,,,190cc8c17b3af7f006257a7446c62ef5346fcb443d67f88d6a253fb1b94bf89e,1e1358ef6e842d3d81abec1123c521bec06e9c264d00b6fffb876c29f32f7fa7,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state21,train,primary,7,21,P0,42,TV,78,,,1ab548f3cb63d9df55a4ac205a2e65ee2a7f14089088ab766999ecdb0141cd83,252da30098d84a50988ed3126fe67754f214a82f854f58a6867856e6c44daff4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state22,train,primary,7,22,P0,42,TV,68,,,5f8e8032b9c1d7c28ab97a85d0cb7373f9d09b0b80f8d9c076d09cc8abe3052c,282aac1791ef36102adb38977699e918b0c578feac51d18ab7caae2ad5f9c367,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state3,train,primary,7,3,P0,42,TV,76,,,68c47cd26e2efeb4ef48b7c9d093cd26cd8ea079cad0ebcb7ff5942b02054dd0,a46b42bf89b87eb59da5895a872c8d960014ccb713d06d57830ba7968a5af7a9,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state4,train,primary,7,4,P0,42,TV,71,,,578ce1cb7667714bef4c93a4dec52d5c8b6b4ee272aff69744a94e8664af11fc,c7b71a7d4a1092f352f72251d21fc8f537c7b181d9c398e8e6d6dc7ea2b75771,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state5,train,primary,7,5,P0,42,TV,96,,,38f331096b9104405821c37e99b0957972c267690d3a8ed89cb9d9d281cd8a94,8848882ececd50b61a7dbade4823045c248ce3714a5212b541707bc42fbfab4d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state6,train,primary,7,6,P0,42,TV,100,,,ee464efd1b1903ac110a060211c1d3c2108ee4894e098e73a97e593a2b2dbec2,74fd64303a57fa132ebdd1d8baa29ff876d7cb0dc895450d6a6fae877ff59871,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state7,train,primary,7,7,P0,42,TV,67,,,67cc1e3dd3ab4ae74cf692f5de37822340c5738174c1ec2c4672b3877b16326f,3097fedbc03ceb03ca7ada804b966e72e0291c69dd068fac1fbf0d88346d8d89,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task7_state8,train,primary,7,8,P0,42,NC,-1,,,2cda55262ca21cf38cde69153db6d1cec7f31f83c18974b5a431059a7b0fa1ea,6798f193f3e2ae76cd8b0cad166890f1646fd50df1d997f17017346a67b16999,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task7_state9,train,primary,7,9,P0,42,NC,-1,,,2a660d8f5a5aadfe922da33118f1e5a0a68eb640fdd03159794722228e9c1db4,b5b4d0264e7e9dc9e36c47ca657e5ba1266343829a0849d2bf5aac8db44f5383,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task8_state10,train,primary,8,10,P0,42,TV,88,,,679aaa8b4e453323a501dbff61d24061543019e223c0e836b4e6f767a901d807,0aa9e0c5b83c17948eab4fd3ab86d14e61c4badbbe103cc5569c02ad9aaf0a68,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state11,train,primary,8,11,P0,42,TV,71,,,3d00a6959e87c1cdd2e2cd10ee4f7f946690a958752f31c96aeeebae02780f32,5300b5313617c52b78fe54f2bc17b408d83ae3eb2a6913774c4737aefd65119c,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state12,train,primary,8,12,P0,42,TV,134,,,24c7f06ea03e3d27348e2c3b07e46ccdea587f8836e002a87bf1b466d6bc37aa,83d51b4846ee5505b9c90f51a87fa5a90d3575652e94b25ab81ec627d670bba5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state13,train,primary,8,13,P0,42,NC,-1,,,bafd27f9c6ee2894f27bc9a84ff8c4b34fb7616047b9fe8c5c4c59b63154ceff,bd11cfa4dc3871b66d3eec2c3eb40e799e8cca237d0c3ec64a810a2ed57e79f8,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task8_state14,train,primary,8,14,P0,42,TV,74,,,f7b5e560978ed43d18ee9ca08a3cea5b03bad10ed43f00d85ddc8f11a5848e3d,f4fb716b2238acea63e2ee94a3698aad2e6d0ae7eb28962b479408d7df0b13b1,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state15,train,primary,8,15,P0,42,TV,73,,,3ad2d40deebeb24da91b086be05756aa2ffc662673c5b6bfaaf1815cfb81da03,cfc9680e7c688d59571f79b403998f82a9e1c1f19ffd3cc5937cc73a4f72d06d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state16,train,primary,8,16,P0,42,TV,75,,,8281fb15c892cc20fb0845ab88dc5b5c01761d7000d3b09b131cd54ab0d107fc,a495d4848f7e60f3500aba37dd65b609f749770a8e79859f4191db2616d596ff,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state17,train,primary,8,17,P0,42,TV,86,,,02c8250244f6be715ecc7e6d50c53b8b4d87c42b9ad7df2331fe38111ca2bad7,bfc4fc7687271aeb8ec1218527a40e81bf8ba226f4a0ee9ea91b9adb69809de7,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state18,train,primary,8,18,P0,42,TV,69,,,ff50b0dab164c6f1939fd0b52289c63e3dd308312d31816fa3c3bebf535f91b7,345c5b1ebb3ca991a126293d5e6d70871f5ceec3ab2320712fe04f56326c7f09,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state19,train,primary,8,19,P0,42,NC,-1,,,0f75354c45492c5c477c372389ebff72d6d309a2b66334131b4bdf64a9c330ed,87a6b703557df9fded597b3e61dd09909ddb7292dafa86ae23f4f02a4fa2c19a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task8_state20,train,primary,8,20,P0,42,TV,97,,,aad0b2bfece964b79a85e5a2a35c3ef0e5c803278731a314799eb3d5a0f3a200,19467c56ce4642b0e9fca263a05e72f54a63d7466dfbae93c82f9cfd2b5fe4cd,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state21,train,primary,8,21,P0,42,TV,84,,,4f91b6bc5d6567f85b8eef110348cb45190ca6b06ea922d7cfa59120d638f958,3f1dc7b5893e52db9a3d9f83ef061ed3d7362749cbbf133786436f7dfd773f18,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state22,train,primary,8,22,P0,42,TV,80,,,83a1c6a2cff82e99a13f146f08c47149344c26d171f4cd1bbdc4e4d1574b56e2,daf792b22c6625468931146212b06705272c1ff643fa8319758615fc5e499a5e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state3,train,primary,8,3,P0,42,TV,73,,,4205817f7ae0edf0e47198fb95395dc997e62d03447150a4c370ba543f215e2c,26b1644c405802f4b5614e9dd4169d0232a726b20264efac9a1cc1ca0f78bd33,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state4,train,primary,8,4,P0,42,TV,105,,,5aff684bf295733b11ade83a1fe51115968ba2a7adad34723fdb182b5150cf14,4419c92fe527d77c8453824d5a3cd695c5cd785af86081169860ac9aab3fab68,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state5,train,primary,8,5,P0,42,TV,81,,,d1afae0e71decc76cf541c480d5175f2c9ea3db840562719dee50c4f02b699ff,8ec6821571260d149e33722dda5664a1a04786eb6022324d11faaa8302b3a75e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state6,train,primary,8,6,P0,42,TV,78,,,90a04c513d5f64fb8b6a62e75c4d8ad91b7476728f0145b0c062552bc4f53df2,531e4ae78880bc4107e43404dd6a8793e8950002683f7eaf27c751e9ccdc54d3,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state7,train,primary,8,7,P0,42,TV,101,,,ef78026e33f09bf07a86bad09a2d7cc5ad440c2af9bda170d10afa18fa99aa70,8a0ce26117f68a0ee11543f14d123ebc6cf95dd19d0526f783c478be08962e04,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task8_state8,train,primary,8,8,P0,42,NC,-1,,,e87fd3a18948257b2da6c7bdab2ce191048316352efc1aef28ca965fc4912c1a,81305b636aaa5c8d2831efffed6b4560c5aaa14cd56cd2b24afd15bfd15cac6e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task8_state9,train,primary,8,9,P0,42,TV,73,,,27cf85f7b9aad52de1b8a510f9fcc7270bad760ec95fa0cb2f523b6751c90d6d,a76ac1ee994a417038060dbcb059f6369b3825c89befd408dd92e1f4352aabcd,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state10,train,primary,9,10,P0,42,TV,332,,,549cfffb39105c745b78fb5481f8242b3294d55168fd39ba61187f08f9708df2,541a23787e3d3d813da653064d65c1cc082cad208746f8b999323e133009b19f,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state11,train,primary,9,11,P0,42,TV,83,,,5f1364741caa543bc3a61f46500e309a76719fabc57b811e29563e057c65b349,49945336b0178fe53cc7e57bc45a8773dabbf99b9eba67e3fb8576959487ca8a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state12,train,primary,9,12,P0,42,TV,85,,,866ccbbb72506b212335ccbf8bd33a4c73d9b8d74d72c20571aafb6bce4928e5,6252d1d007204d85085595f5cb084cc408934e6c7141002639436147f8665786,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state13,train,primary,9,13,P0,42,TV,76,,,467fd4fd07636742787349156d9ccc457672ee8ea1de66995358e21a325a853e,ba30d6c3f0bee9d8fa12c20cd183c6e2f977c11c39cb118df3dfe7417369d02d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state14,train,primary,9,14,P0,42,TV,80,,,d71cb75f1c099fc4ef4e6906743628fd610dd4120f4c2197aad0905135ad2197,f59085f23d615659bfd76af7c721595c2b73ab410f2c486993a868d9ed5cd061,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state15,train,primary,9,15,P0,42,TV,56,,,65c74dfb7d0af30ef000f380f9c80a3cf83b4d9cb02225a05f7c41bd61270c26,e6b45277add80b216670ce2c78a504dc9b29655e7b325ef9208c51dd6a67bcbe,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state16,train,primary,9,16,P0,42,TV,88,,,1004d70aab9e16d3310bf6d873b7722ba0dad8d7f30dd8f619cf9a5c54a2b183,112085af665d4e0c21df1815d39788d9798f7f69302edcb83830607416991e7f,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state17,train,primary,9,17,P0,42,NC,-1,,,679af751f01921f9aff66e3d35d592ae47e56d41598fa1f0cff0794a3d69b699,51486b4c54191e4ac6b660c3cb62decaf415613f80799d96c2a34f4518fc8822,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,no_stable_carry,False
train_task9_state18,train,primary,9,18,P0,42,NC,-1,,,c556cdf833b1cf1be7702379bb7080d2e0074bfe4694af5ca6d4ae06ed1ef2f2,1e35a984741834132cc4b8e344bde1f06b84c0c1d0a5b6010c1eb0dfde57a3fa,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,no_stable_carry,False
train_task9_state19,train,primary,9,19,P0,42,TV,146,,,bb9ae446c5504de39e739724dc9c125646f7a2eba2f3f50386ec1e454a00623d,3cc127eef4d7eb209786e64ecf7b6a26552e9c55dc387540c764e2a17ce6f8ec,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state20,train,primary,9,20,P0,42,NC,-1,,,ebcb9e181ffe7508f8bfd84e783f6458a8a09421d21f7130b293ff1bc76dac64,4a84574b0a1e1e532e4e25c37e4e5f2d20829162618bed3bbcbee77caf8f59b5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,no_stable_carry,False
train_task9_state21,train,primary,9,21,P0,42,TV,70,,,eb90be4cbe5a9cbbc3953857917cd7e61adcd24b2657f70207d842e190f704c0,643492b555e8517947102b9392eb3978fcaf91f6dda70d18c1254964c55b58e4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state22,train,primary,9,22,P0,42,NC,-1,,,b4d888c635a6609168c63fed5115c4c051c45a240e7bab0b690affd643a29b58,39b3e57e16b0092253fcebd2f0b347bef5be88d63fb891480cb4799acb12b4b8,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task9_state3,train,primary,9,3,P0,42,TV,72,,,6d8a0d5c4f3f8ff39eb8022e258aae073a322a56b9662c1ddbf8a2bff426c2df,dcba632975924108660fc02dace53fc6f5b2c20f1de585c4dce355265a58ebaf,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state4,train,primary,9,4,P0,42,TV,74,,,d1a5adf17ea330e3acd698a15f10ad19d9682ffddef8bc03e352336e45fb0e2c,167cddf266d1de1a0730f12bf1462765c8ed4fe78f8ba1eb274e9573be136f39,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
