path,relative_path,type,size,mtime,sha256,git_tracked,git_status,scientific_relevance,used_by_experiment,contains_secret_risk,preservation_status,notes
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu4.log,log,1668,1782961840.1760008,3811e15b72bcac25c59d6509292c72f70f94dd6f66ba7080d74f3e1ca7cfbe71,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_fix_gpu5.log,log,1546,1782961726.426299,25023b949dbea9335e42aeaa0c371bef8a07e217f2568405590bafa4bea22fdc,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu0.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu0.log,log,2268,1782960266.5241718,e2f4d35047120eaee42ab0adc9a47e24ff57c4a6bea9a2237711dd7db998e42d,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu0_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu0_retry.log,log,1545,1782960319.3529794,fb827d0ad3e703a6ea1537d9f702941c3eac842c0edc2b1c2a5b05587a0b6da8,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1.log,log,2268,1782960354.3935146,4d504eff10461d884134e83a0ed03e8e49bbe47645103cb4148b56cb8e2428b6,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu1_retry.log,log,1557,1782960319.3529794,79cedb7fb28cb4af0f30608abec0f21d1de06bc49271512865f12d5fd37feb2f,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu2.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu2.log,log,2268,1782960345.2813754,508f1c5830558c4c35fea9e0e501ecc09297cbdb962b25f36603553c1e1f861c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu2_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu2_retry.log,log,1557,1782960319.3569794,a02d6e55d15c7302b31c3d62076f3ffeb602357a43ce711efdc8e8b007ffea2c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3.log,log,2210,1782960570.3288105,38cb7da6938adda18b8ef66494cf0628d0c1f7fa3daf96072bddaca566a17586,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,log,1653,1782960720.647102,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4.log,log,2210,1782960560.016653,5734b72a8df09dbd644ce12432f2506ea8f50ef4218716fbee247431eacdd4ab,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,log,1653,1782960722.083124,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5.log,log,2115,1782960540.8163602,1f0e21268c3233d3e8217d30c2d843d230d0e45b96d742e618911cfc61f4d1eb,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,log,1517,1782960554.9005752,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu6.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu6.log,log,2115,1782960555.6525867,57fd2852a0863d2c1ffea8fc3b484c9df320cdeb424dec1f39e942369c15e885,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu6_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu6_retry.log,log,1505,1782960553.8685594,43d5fff3306c10732f92ba1ea19ff2fdc166e6ff723fc05f18689e4a5d84659a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu7.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu7.log,log,2144,1782960170.1386974,fce5db81d935a990186e827e1d0736b9bdb5caa1a329f539a5b9612c183c96ec,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu7_retry.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu7_retry.log,log,1462,1782960319.3649795,b5b09e3d4269ce781767c2ab1236908028c8051bc2513b381b7b8e838d5f4255,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/stage3_full_driver.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/stage3_full_driver.log,log,1253,1782974119.8105907,349ac40c739a972f46ffe6bde5a7fe7f4c2dd70237134c35ad1d6a79580c9b5d,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor.log,log,9055,1782919828.318941,749d4635581cce0dc9c0722c544ca1cb9556e455f450e09ec2a754b159f3ca67,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_oracle_sota.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_oracle_sota.log,log,5836,1782959728.0399046,ea1afc68502b45dbc6307324c70ae71990cd97f6c1c238dbb38f8830bca33556,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_stdout.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_stdout.log,log,1589,1782959728.0399046,5a0edfca0761342592794e573c8c3248592851c250966a09f544bc80c9893127,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_stdout_v3.log,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/supervisor_stdout_v3.log,log,1995,1782919828.310941,59e997d73f17c340382ebc2a3e3be099770556beaed79a2fa256a80ebac3242a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu0.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu0.json,json,6303,1782982622.0846062,8e4ba6dab9c389afb0ce1aff138b8772e4774bf6116e832d83e67549e32218d2,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu1.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu1.json,json,6303,1782982615.3605042,e5db13c545e94d869f32c706b534aecd3baba669bcdb269befa51d2c4de5c5de,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu2.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu2.json,json,6011,1782982594.5721886,beb3b5c73eeeef221992d80dd0b01af1852cbec2b52e66e391e3ff1977b5d72e,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu5.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu5.json,json,6011,1782982606.2963667,977b3a57869dd794ba632bb7d4c1b67dd3b2373e609ac1079911df7a6a6a53c8,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu7.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/failure_ledger_gpu7.json,json,6011,1782982618.0925455,d2a04548d87ea0c85e42a6743f480ac4dafb3f31309020a625a00328c54d195c,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu0.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu0.jsonl,jsonl,51775,1782968467.0684736,cab6c8551094a23a9d4df448a6a8737ae0c25ef86e4db1eecbf23a46106d95f9,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu1.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu1.jsonl,jsonl,51769,1782968467.0804737,7b9b8c422373d541ff1a554319096632613a5675d78eb8e946e4c7ef8325ab9d,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu2.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu2.jsonl,jsonl,49299,1782968467.0804737,19279cc122942e9970d7fe0b59dc6c73ba17caa5faacdd64f979f2fa6a5b9680,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu3.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu3.jsonl,jsonl,49298,1782968467.0804737,e182cfede4a62556fd8dfa6e3653211e1ac160a5445c8e306d312aa49bf2625a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu4.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu4.jsonl,jsonl,49305,1782968467.0804737,053d7629abf3b3dcd65d983f1b50e13bff15115fc5827543282818a01e4097da,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu5.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu5.jsonl,jsonl,49306,1782968467.0804737,8b2cd10d752b16abf985e932c873e2cb0662ae2774b24eb63d95e2ed81ecadd3,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu6.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu6.jsonl,jsonl,49298,1782968467.0844738,fe20147a67d2f436be86784e62db52214beba650c03318199b3d20aa1bcdcc16,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu7.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/SHUFFLED/manifest_gpu7.jsonl,jsonl,49298,1782968467.0844738,682f50ffae088077646a5c9fc80f65f6a0da8d61d24e1e7f6299efc33b702c65,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu0.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu0.jsonl,jsonl,51733,1782968467.024473,ec5f82b23eb018ea1b1c37d9ae605c3c0a5029a0db1333bd2d198e6bdd4e4070,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu1.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu1.jsonl,jsonl,51727,1782968467.024473,9618d731ace1baedc2d951a192b279db7864176ea88e3a61d8d7b745f1c9914f,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu2.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu2.jsonl,jsonl,49259,1782968467.024473,06936f3c560f88296463346cf4de2f7edd5249fa8050a2f18f4528555105ed0f,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu3.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu3.jsonl,jsonl,49258,1782968467.028473,ec130df092673c43ec2be4d23a4d6c156b9ec0c52a2d7217367f6c3fad7326a1,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu4.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu4.jsonl,jsonl,49265,1782968467.028473,888d300f64d6c09c9649d4c469fbb1e186d1aca6530a8db878640ba4071a0475,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu5.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu5.jsonl,jsonl,49266,1782968467.028473,22f6c45ac23206cabb120255c53ce3b36136e3510a9270c0d81beaa4cee72c84,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu6.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu6.jsonl,jsonl,49258,1782968467.028473,5569f65610d9e44aeceb9b97757d09fd3736c3321a3f7467f10bc1d2041f5f21,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu7.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA/manifest_gpu7.jsonl,jsonl,49258,1782968467.028473,433489959fbee7a15f0c6e55dd56fe098b481615046e9b034bade1e28fb4cceb,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/failure_ledger_gpu7.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/failure_ledger_gpu7.json,json,483,1782984179.9841607,9bbfd0f460ee6a00ee9850ffa7d4bb240afaa07e41b99243b2dabdf4b5fb1207,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu0.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu0.jsonl,jsonl,52649,1782968467.0404732,9b7630fa7792b81fd868051333da67c6ceb9403907950c6fda2d90e438a74157,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu1.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu1.jsonl,jsonl,52654,1782968467.0404732,546ded56d3d95efdbb03142ab9f104633bf04c8a20fc7029c833b7fb6405f1a4,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu2.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu2.jsonl,jsonl,50139,1782968467.0404732,64f06f5059481269b729a0988c02ff8596710f2435c4cc1678ffe502ed89da01,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu3.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu3.jsonl,jsonl,50142,1782968467.0404732,8625006fdc11150e4d1704eae955a5b93fa375caa86952f80f23d278085f26af,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu4.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu4.jsonl,jsonl,50145,1782968467.0444732,45cdd2634d2e0e348ecd336393e980a17e8104da5a46d4fb11185382658f87b6,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu5.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu5.jsonl,jsonl,50145,1782968467.0444732,e46b32f1373277ef508c66878eff6bddd93dc137569a16c496bbf73ad2c3cbf8,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu6.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu6.jsonl,jsonl,50139,1782968467.0524733,ef922f8df367516c8a55b77ccfa7898b7ca67eec443cc7669d6f326ccd48f80f,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu7.jsonl,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/TMA_RANDOM_TIME/manifest_gpu7.jsonl,jsonl,50145,1782968467.0564735,c96e390661d42228dcb342348c922401cb4a7d1f091c7288cde8398b76c86c3d,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu0.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu0.json,json,6088,1782982621.9966047,651c2a16b87569c90e942276bec519ce4ed23d411c613c29ebcc70be806d9e5a,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu1.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu1.json,json,6088,1782982621.096591,8304f071fda332ff75bc5f3ec47c183681de05bf27c7b465ff9f8257929a6c4b,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu2.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu2.json,json,5806,1782982604.416338,4ac20cbc22b8531c4ab9e8f0a54d7525d43f82cda3a37cc9ee7c37be3f1fe288,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu5.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu5.json,json,5806,1782982601.652296,fb1f65f5190c22b60d937beab33d9a90ca1e258e807272da96c1a5b3dc344b7e,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu7.json,/mnt/sdc/dty_user/table1_sota_execution_v1/manifests/UMA/failure_ledger_gpu7.json,json,5806,1782982618.2445478,063d49db83275a065bd4822ad6cd8e87594ae3debefa2fd715037c438b4a1c19,UNKNOWN,UNKNOWN,protocol_runtime_candidate,UNKNOWN,UNREVIEWED_TEXT,INVENTORIED_NOT_COPIED,small text/runtime candidate under allowed roots
