source,task,state_id,filename,path
stageb_s20m4_clean_scan_20260613,ketchup,12,trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s12_w0_10_s20d_clean_seed0_job330203.csv
stageb_s20m4_clean_scan_20260613,ketchup,13,trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s13_w0_10_s20d_clean_seed0_job330204.csv
stageb_s20m4_clean_scan_20260613,ketchup,14,trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s14_w0_10_s20d_clean_seed0_job330205.csv
stageb_s20m4_clean_scan_20260613,ketchup,15,trace_ketchup_s15_w0_10_s20d_clean_seed0_job330206.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s15_w0_10_s20d_clean_seed0_job330206.csv
stageb_s20m4_clean_scan_20260613,ketchup,16,trace_ketchup_s16_w0_10_s20d_clean_seed0_job330207.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s16_w0_10_s20d_clean_seed0_job330207.csv
stageb_s20m4_clean_scan_20260613,ketchup,17,trace_ketchup_s17_w0_10_s20d_clean_seed0_job330208.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s17_w0_10_s20d_clean_seed0_job330208.csv
stageb_s20m4_clean_scan_20260613,ketchup,18,trace_ketchup_s18_w0_10_s20d_clean_seed0_job330209.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s18_w0_10_s20d_clean_seed0_job330209.csv
stageb_s20m4_clean_scan_20260613,ketchup,19,trace_ketchup_s19_w0_10_s20d_clean_seed0_job330210.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s19_w0_10_s20d_clean_seed0_job330210.csv
stageb_s20m4_clean_scan_20260613,ketchup,20,trace_ketchup_s20_w0_10_s20d_clean_seed0_job330211.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s20_w0_10_s20d_clean_seed0_job330211.csv
stageb_s20m4_clean_scan_20260613,ketchup,21,trace_ketchup_s21_w0_10_s20d_clean_seed0_job330212.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s21_w0_10_s20d_clean_seed0_job330212.csv
stageb_s20m4_clean_scan_20260613,ketchup,22,trace_ketchup_s22_w0_10_s20d_clean_seed0_job330213.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s22_w0_10_s20d_clean_seed0_job330213.csv
stageb_s20m4_clean_scan_20260613,ketchup,23,trace_ketchup_s23_w0_10_s20d_clean_seed0_job330214.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s23_w0_10_s20d_clean_seed0_job330214.csv
stageb_s20m4_clean_scan_20260613,ketchup,24,trace_ketchup_s24_w0_10_s20d_clean_seed0_job330215.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s24_w0_10_s20d_clean_seed0_job330215.csv
stageb_s20m4_clean_scan_20260613,ketchup,25,trace_ketchup_s25_w0_10_s20d_clean_seed0_job330216.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s25_w0_10_s20d_clean_seed0_job330216.csv
stageb_s20m4_clean_scan_20260613,ketchup,26,trace_ketchup_s26_w0_10_s20d_clean_seed0_job330217.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s26_w0_10_s20d_clean_seed0_job330217.csv
stageb_s20m4_clean_scan_20260613,ketchup,27,trace_ketchup_s27_w0_10_s20d_clean_seed0_job330218.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s27_w0_10_s20d_clean_seed0_job330218.csv
stageb_s20m4_clean_scan_20260613,ketchup,28,trace_ketchup_s28_w0_10_s20d_clean_seed0_job330219.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s28_w0_10_s20d_clean_seed0_job330219.csv
stageb_s20m4_clean_scan_20260613,ketchup,29,trace_ketchup_s29_w0_10_s20d_clean_seed0_job330220.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s29_w0_10_s20d_clean_seed0_job330220.csv
stageb_s20m4_clean_scan_20260613,ketchup,30,trace_ketchup_s30_w0_10_s20d_clean_seed0_job330221.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s30_w0_10_s20d_clean_seed0_job330221.csv
stageb_s20m4_clean_scan_20260613,ketchup,31,trace_ketchup_s31_w0_10_s20d_clean_seed0_job330222.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s31_w0_10_s20d_clean_seed0_job330222.csv
stageb_s20m4_clean_scan_20260613,ketchup,32,trace_ketchup_s32_w0_10_s20d_clean_seed0_job330223.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s32_w0_10_s20d_clean_seed0_job330223.csv
stageb_s20m4_clean_scan_20260613,ketchup,33,trace_ketchup_s33_w0_10_s20d_clean_seed0_job330224.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s33_w0_10_s20d_clean_seed0_job330224.csv
stageb_s20m4_clean_scan_20260613,ketchup,34,trace_ketchup_s34_w0_10_s20d_clean_seed0_job330225.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s34_w0_10_s20d_clean_seed0_job330225.csv
stageb_s20m4_clean_scan_20260613,ketchup,35,trace_ketchup_s35_w0_10_s20d_clean_seed0_job330226.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s35_w0_10_s20d_clean_seed0_job330226.csv
stageb_s20m4_clean_scan_20260613,ketchup,36,trace_ketchup_s36_w0_10_s20d_clean_seed0_job330227.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s36_w0_10_s20d_clean_seed0_job330227.csv
stageb_s20m4_clean_scan_20260613,ketchup,37,trace_ketchup_s37_w0_10_s20d_clean_seed0_job330228.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s37_w0_10_s20d_clean_seed0_job330228.csv
stageb_s20m4_clean_scan_20260613,ketchup,38,trace_ketchup_s38_w0_10_s20d_clean_seed0_job330229.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s38_w0_10_s20d_clean_seed0_job330229.csv
stageb_s20m4_clean_scan_20260613,ketchup,39,trace_ketchup_s39_w0_10_s20d_clean_seed0_job330230.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s39_w0_10_s20d_clean_seed0_job330230.csv
stageb_s20m4_clean_scan_20260613,ketchup,40,trace_ketchup_s40_w0_10_s20d_clean_seed0_job330231.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s40_w0_10_s20d_clean_seed0_job330231.csv
stageb_s20m4_clean_scan_20260613,ketchup,41,trace_ketchup_s41_w0_10_s20d_clean_seed0_job330232.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s41_w0_10_s20d_clean_seed0_job330232.csv
stageb_s20m4_clean_scan_20260613,ketchup,42,trace_ketchup_s42_w0_10_s20d_clean_seed0_job330233.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s42_w0_10_s20d_clean_seed0_job330233.csv
stageb_s20m4_clean_scan_20260613,ketchup,43,trace_ketchup_s43_w0_10_s20d_clean_seed0_job330234.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s43_w0_10_s20d_clean_seed0_job330234.csv
stageb_s20m4_clean_scan_20260613,ketchup,44,trace_ketchup_s44_w0_10_s20d_clean_seed0_job330235.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s44_w0_10_s20d_clean_seed0_job330235.csv
stageb_s20m4_clean_scan_20260613,ketchup,45,trace_ketchup_s45_w0_10_s20d_clean_seed0_job330236.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s45_w0_10_s20d_clean_seed0_job330236.csv
stageb_s20m4_clean_scan_20260613,ketchup,46,trace_ketchup_s46_w0_10_s20d_clean_seed0_job330237.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s46_w0_10_s20d_clean_seed0_job330237.csv
stageb_s20m4_clean_scan_20260613,ketchup,47,trace_ketchup_s47_w0_10_s20d_clean_seed0_job330238.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s47_w0_10_s20d_clean_seed0_job330238.csv
stageb_s20m4_clean_scan_20260613,ketchup,48,trace_ketchup_s48_w0_10_s20d_clean_seed0_job330239.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s48_w0_10_s20d_clean_seed0_job330239.csv
stageb_s20m4_clean_scan_20260613,ketchup,49,trace_ketchup_s49_w0_10_s20d_clean_seed0_job330240.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_ketchup_s49_w0_10_s20d_clean_seed0_job330240.csv
stageb_s20m4_clean_scan_20260613,milk,10,trace_milk_s10_w0_10_s20d_clean_seed0_job330241.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s10_w0_10_s20d_clean_seed0_job330241.csv
stageb_s20m4_clean_scan_20260613,milk,11,trace_milk_s11_w0_10_s20d_clean_seed0_job330242.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s11_w0_10_s20d_clean_seed0_job330242.csv
stageb_s20m4_clean_scan_20260613,milk,12,trace_milk_s12_w0_10_s20d_clean_seed0_job330243.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s12_w0_10_s20d_clean_seed0_job330243.csv
stageb_s20m4_clean_scan_20260613,milk,13,trace_milk_s13_w0_10_s20d_clean_seed0_job330244.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s13_w0_10_s20d_clean_seed0_job330244.csv
stageb_s20m4_clean_scan_20260613,milk,14,trace_milk_s14_w0_10_s20d_clean_seed0_job330245.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s14_w0_10_s20d_clean_seed0_job330245.csv
stageb_s20m4_clean_scan_20260613,milk,15,trace_milk_s15_w0_10_s20d_clean_seed0_job330246.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s15_w0_10_s20d_clean_seed0_job330246.csv
stageb_s20m4_clean_scan_20260613,milk,16,trace_milk_s16_w0_10_s20d_clean_seed0_job330247.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s16_w0_10_s20d_clean_seed0_job330247.csv
stageb_s20m4_clean_scan_20260613,milk,17,trace_milk_s17_w0_10_s20d_clean_seed0_job330248.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s17_w0_10_s20d_clean_seed0_job330248.csv
stageb_s20m4_clean_scan_20260613,milk,18,trace_milk_s18_w0_10_s20d_clean_seed0_job330249.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s18_w0_10_s20d_clean_seed0_job330249.csv
stageb_s20m4_clean_scan_20260613,milk,19,trace_milk_s19_w0_10_s20d_clean_seed0_job330250.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s19_w0_10_s20d_clean_seed0_job330250.csv
stageb_s20m4_clean_scan_20260613,milk,20,trace_milk_s20_w0_10_s20d_clean_seed0_job330251.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s20_w0_10_s20d_clean_seed0_job330251.csv
stageb_s20m4_clean_scan_20260613,milk,21,trace_milk_s21_w0_10_s20d_clean_seed0_job330252.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s21_w0_10_s20d_clean_seed0_job330252.csv
stageb_s20m4_clean_scan_20260613,milk,22,trace_milk_s22_w0_10_s20d_clean_seed0_job330253.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s22_w0_10_s20d_clean_seed0_job330253.csv
stageb_s20m4_clean_scan_20260613,milk,23,trace_milk_s23_w0_10_s20d_clean_seed0_job330254.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s23_w0_10_s20d_clean_seed0_job330254.csv
stageb_s20m4_clean_scan_20260613,milk,24,trace_milk_s24_w0_10_s20d_clean_seed0_job330255.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s24_w0_10_s20d_clean_seed0_job330255.csv
stageb_s20m4_clean_scan_20260613,milk,25,trace_milk_s25_w0_10_s20d_clean_seed0_job330256.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s25_w0_10_s20d_clean_seed0_job330256.csv
stageb_s20m4_clean_scan_20260613,milk,26,trace_milk_s26_w0_10_s20d_clean_seed0_job330257.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s26_w0_10_s20d_clean_seed0_job330257.csv
stageb_s20m4_clean_scan_20260613,milk,27,trace_milk_s27_w0_10_s20d_clean_seed0_job330258.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s27_w0_10_s20d_clean_seed0_job330258.csv
stageb_s20m4_clean_scan_20260613,milk,28,trace_milk_s28_w0_10_s20d_clean_seed0_job330259.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s28_w0_10_s20d_clean_seed0_job330259.csv
stageb_s20m4_clean_scan_20260613,milk,29,trace_milk_s29_w0_10_s20d_clean_seed0_job330260.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s29_w0_10_s20d_clean_seed0_job330260.csv
stageb_s20m4_clean_scan_20260613,milk,30,trace_milk_s30_w0_10_s20d_clean_seed0_job330261.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s30_w0_10_s20d_clean_seed0_job330261.csv
stageb_s20m4_clean_scan_20260613,milk,31,trace_milk_s31_w0_10_s20d_clean_seed0_job330262.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s31_w0_10_s20d_clean_seed0_job330262.csv
stageb_s20m4_clean_scan_20260613,milk,32,trace_milk_s32_w0_10_s20d_clean_seed0_job330263.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s32_w0_10_s20d_clean_seed0_job330263.csv
stageb_s20m4_clean_scan_20260613,milk,33,trace_milk_s33_w0_10_s20d_clean_seed0_job330264.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s33_w0_10_s20d_clean_seed0_job330264.csv
stageb_s20m4_clean_scan_20260613,milk,34,trace_milk_s34_w0_10_s20d_clean_seed0_job330265.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s34_w0_10_s20d_clean_seed0_job330265.csv
stageb_s20m4_clean_scan_20260613,milk,35,trace_milk_s35_w0_10_s20d_clean_seed0_job330266.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s35_w0_10_s20d_clean_seed0_job330266.csv
stageb_s20m4_clean_scan_20260613,milk,36,trace_milk_s36_w0_10_s20d_clean_seed0_job330267.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s36_w0_10_s20d_clean_seed0_job330267.csv
stageb_s20m4_clean_scan_20260613,milk,37,trace_milk_s37_w0_10_s20d_clean_seed0_job330268.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s37_w0_10_s20d_clean_seed0_job330268.csv
stageb_s20m4_clean_scan_20260613,milk,38,trace_milk_s38_w0_10_s20d_clean_seed0_job330269.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s38_w0_10_s20d_clean_seed0_job330269.csv
stageb_s20m4_clean_scan_20260613,milk,39,trace_milk_s39_w0_10_s20d_clean_seed0_job330270.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s39_w0_10_s20d_clean_seed0_job330270.csv
stageb_s20m4_clean_scan_20260613,milk,40,trace_milk_s40_w0_10_s20d_clean_seed0_job330271.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s40_w0_10_s20d_clean_seed0_job330271.csv
stageb_s20m4_clean_scan_20260613,milk,41,trace_milk_s41_w0_10_s20d_clean_seed0_job330272.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s41_w0_10_s20d_clean_seed0_job330272.csv
stageb_s20m4_clean_scan_20260613,milk,42,trace_milk_s42_w0_10_s20d_clean_seed0_job330273.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s42_w0_10_s20d_clean_seed0_job330273.csv
stageb_s20m4_clean_scan_20260613,milk,43,trace_milk_s43_w0_10_s20d_clean_seed0_job330274.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s43_w0_10_s20d_clean_seed0_job330274.csv
stageb_s20m4_clean_scan_20260613,milk,44,trace_milk_s44_w0_10_s20d_clean_seed0_job330275.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s44_w0_10_s20d_clean_seed0_job330275.csv
stageb_s20m4_clean_scan_20260613,milk,45,trace_milk_s45_w0_10_s20d_clean_seed0_job330276.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s45_w0_10_s20d_clean_seed0_job330276.csv
stageb_s20m4_clean_scan_20260613,milk,46,trace_milk_s46_w0_10_s20d_clean_seed0_job330277.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s46_w0_10_s20d_clean_seed0_job330277.csv
stageb_s20m4_clean_scan_20260613,milk,48,trace_milk_s48_w0_10_s20d_clean_seed0_job330279.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s48_w0_10_s20d_clean_seed0_job330279.csv
stageb_s20m4_clean_scan_20260613,milk,49,trace_milk_s49_w0_10_s20d_clean_seed0_job330280.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_milk_s49_w0_10_s20d_clean_seed0_job330280.csv
stageb_s20m4_clean_scan_20260613,juice,10,trace_orange_juice_s10_w0_10_s20d_clean_seed0_job330281.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s10_w0_10_s20d_clean_seed0_job330281.csv
stageb_s20m4_clean_scan_20260613,juice,11,trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282.csv
stageb_s20m4_clean_scan_20260613,juice,12,trace_orange_juice_s12_w0_10_s20d_clean_seed0_job330283.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s12_w0_10_s20d_clean_seed0_job330283.csv
stageb_s20m4_clean_scan_20260613,juice,13,trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284.csv
stageb_s20m4_clean_scan_20260613,juice,14,trace_orange_juice_s14_w0_10_s20d_clean_seed0_job330285.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s14_w0_10_s20d_clean_seed0_job330285.csv
stageb_s20m4_clean_scan_20260613,juice,15,trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286.csv
stageb_s20m4_clean_scan_20260613,juice,16,trace_orange_juice_s16_w0_10_s20d_clean_seed0_job330287.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s16_w0_10_s20d_clean_seed0_job330287.csv
stageb_s20m4_clean_scan_20260613,juice,17,trace_orange_juice_s17_w0_10_s20d_clean_seed0_job330288.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s17_w0_10_s20d_clean_seed0_job330288.csv
stageb_s20m4_clean_scan_20260613,juice,18,trace_orange_juice_s18_w0_10_s20d_clean_seed0_job330289.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s18_w0_10_s20d_clean_seed0_job330289.csv
stageb_s20m4_clean_scan_20260613,juice,19,trace_orange_juice_s19_w0_10_s20d_clean_seed0_job330290.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s19_w0_10_s20d_clean_seed0_job330290.csv
stageb_s20m4_clean_scan_20260613,juice,20,trace_orange_juice_s20_w0_10_s20d_clean_seed0_job330291.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s20_w0_10_s20d_clean_seed0_job330291.csv
stageb_s20m4_clean_scan_20260613,juice,21,trace_orange_juice_s21_w0_10_s20d_clean_seed0_job330292.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s21_w0_10_s20d_clean_seed0_job330292.csv
stageb_s20m4_clean_scan_20260613,juice,22,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293.csv
stageb_s20m4_clean_scan_20260613,juice,23,trace_orange_juice_s23_w0_10_s20d_clean_seed0_job330294.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s23_w0_10_s20d_clean_seed0_job330294.csv
stageb_s20m4_clean_scan_20260613,juice,24,trace_orange_juice_s24_w0_10_s20d_clean_seed0_job330295.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s24_w0_10_s20d_clean_seed0_job330295.csv
stageb_s20m4_clean_scan_20260613,juice,25,trace_orange_juice_s25_w0_10_s20d_clean_seed0_job330296.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s25_w0_10_s20d_clean_seed0_job330296.csv
stageb_s20m4_clean_scan_20260613,juice,26,trace_orange_juice_s26_w0_10_s20d_clean_seed0_job330297.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s26_w0_10_s20d_clean_seed0_job330297.csv
stageb_s20m4_clean_scan_20260613,juice,27,trace_orange_juice_s27_w0_10_s20d_clean_seed0_job330298.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s27_w0_10_s20d_clean_seed0_job330298.csv
stageb_s20m4_clean_scan_20260613,juice,28,trace_orange_juice_s28_w0_10_s20d_clean_seed0_job330299.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s28_w0_10_s20d_clean_seed0_job330299.csv
stageb_s20m4_clean_scan_20260613,juice,29,trace_orange_juice_s29_w0_10_s20d_clean_seed0_job330300.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s29_w0_10_s20d_clean_seed0_job330300.csv
stageb_s20m4_clean_scan_20260613,juice,30,trace_orange_juice_s30_w0_10_s20d_clean_seed0_job330301.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s30_w0_10_s20d_clean_seed0_job330301.csv
stageb_s20m4_clean_scan_20260613,juice,31,trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302.csv
stageb_s20m4_clean_scan_20260613,juice,32,trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303.csv
stageb_s20m4_clean_scan_20260613,juice,34,trace_orange_juice_s34_w0_10_s20d_clean_seed0_job330305.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s34_w0_10_s20d_clean_seed0_job330305.csv
stageb_s20m4_clean_scan_20260613,juice,35,trace_orange_juice_s35_w0_10_s20d_clean_seed0_job330306.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s35_w0_10_s20d_clean_seed0_job330306.csv
stageb_s20m4_clean_scan_20260613,juice,36,trace_orange_juice_s36_w0_10_s20d_clean_seed0_job330307.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s36_w0_10_s20d_clean_seed0_job330307.csv
stageb_s20m4_clean_scan_20260613,juice,37,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308.csv
stageb_s20m4_clean_scan_20260613,juice,38,trace_orange_juice_s38_w0_10_s20d_clean_seed0_job330309.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s38_w0_10_s20d_clean_seed0_job330309.csv
stageb_s20m4_clean_scan_20260613,juice,39,trace_orange_juice_s39_w0_10_s20d_clean_seed0_job330310.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s39_w0_10_s20d_clean_seed0_job330310.csv
stageb_s20m4_clean_scan_20260613,juice,40,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311.csv
stageb_s20m4_clean_scan_20260613,juice,41,trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312.csv
stageb_s20m4_clean_scan_20260613,juice,42,trace_orange_juice_s42_w0_10_s20d_clean_seed0_job330313.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s42_w0_10_s20d_clean_seed0_job330313.csv
stageb_s20m4_clean_scan_20260613,juice,43,trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314.csv
stageb_s20m4_clean_scan_20260613,juice,44,trace_orange_juice_s44_w0_10_s20d_clean_seed0_job330315.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s44_w0_10_s20d_clean_seed0_job330315.csv
stageb_s20m4_clean_scan_20260613,juice,45,trace_orange_juice_s45_w0_10_s20d_clean_seed0_job330316.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s45_w0_10_s20d_clean_seed0_job330316.csv
stageb_s20m4_clean_scan_20260613,juice,46,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317.csv,/data/liuyu/outputs/stageb_s20m4_clean_scan_20260613/trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317.csv
