trace_id,task_key,state_id,grasp_privilege_valid,n_close_candidates,n_tp_qualifying_candidates,teacher_p_step,legacy_first_match_step,teacher_r_step,category
trace_tomato_sauce_s19_w0_10_s20d_clean_seed0_job330370,tomato_sauce,19,True,3,1,54,54,54,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s20_w0_10_s20d_clean_seed0_job330371,tomato_sauce,20,True,3,3,-1,81,81,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s22_w0_10_s20d_clean_seed0_job330373,tomato_sauce,22,True,8,2,-1,64,64,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s23_w0_10_s20d_clean_seed0_job330374,tomato_sauce,23,True,2,1,141,141,69,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s24_w0_10_s20d_clean_seed0_job330375,tomato_sauce,24,True,35,1,234,234,39,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s25_w0_10_s20d_clean_seed0_job330376,tomato_sauce,25,True,30,0,-1,-1,10,TEACHER_P_UNAVAILABLE
trace_tomato_sauce_s26_w0_10_s20d_clean_seed0_job330377,tomato_sauce,26,True,2,2,-1,56,56,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s28_w0_10_s20d_clean_seed0_job330379,tomato_sauce,28,True,9,2,-1,68,61,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s29_w0_10_s20d_clean_seed0_job330380,tomato_sauce,29,True,7,6,-1,44,44,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s31_w0_10_s20d_clean_seed0_job330382,tomato_sauce,31,True,9,3,-1,109,60,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s32_w0_10_s20d_clean_seed0_job330383,tomato_sauce,32,True,3,2,-1,72,72,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s33_w0_10_s20d_clean_seed0_job330384,tomato_sauce,33,True,42,0,-1,-1,11,TEACHER_P_UNAVAILABLE
trace_tomato_sauce_s34_w0_10_s20d_clean_seed0_job330385,tomato_sauce,34,True,7,4,-1,186,137,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s35_w0_10_s20d_clean_seed0_job330386,tomato_sauce,35,True,2,1,60,60,60,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s36_w0_10_s20d_clean_seed0_job330387,tomato_sauce,36,True,7,1,67,67,65,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s38_w0_10_s20d_clean_seed0_job330389,tomato_sauce,38,True,7,0,-1,-1,101,TEACHER_P_UNAVAILABLE
trace_tomato_sauce_s39_w0_10_s20d_clean_seed0_job330390,tomato_sauce,39,True,7,1,158,158,75,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s40_w0_10_s20d_clean_seed0_job330391,tomato_sauce,40,True,8,1,64,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s41_w0_10_s20d_clean_seed0_job330392,tomato_sauce,41,True,2,1,64,64,64,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s42_w0_10_s20d_clean_seed0_job330393,tomato_sauce,42,True,2,1,59,59,59,ELIGIBLE_MULTI_CANDIDATE
trace_tomato_sauce_s45_w0_10_s20d_clean_seed0_job330396,tomato_sauce,45,True,8,0,-1,-1,106,TEACHER_P_UNAVAILABLE
trace_tomato_sauce_s46_w0_10_s20d_clean_seed0_job330397,tomato_sauce,46,True,3,2,-1,57,57,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s47_w0_10_s20d_clean_seed0_job330398,tomato_sauce,47,True,6,3,-1,74,74,TEACHER_P_AMBIGUOUS
trace_tomato_sauce_s49_w0_10_s20d_clean_seed0_job330400,tomato_sauce,49,True,9,4,-1,78,78,TEACHER_P_AMBIGUOUS
