job_id,suite,task_idx,evaluation_seed,condition,arm_lock,objective_id,n_steps,task_success,attack_frames,bridge_sha,mlp_emit,telemetry_size,status
p8_libero_goal_t06_e123_untargeted_ce,libero_goal,6,123,UNTARGETED_CE,False,untargeted_clean_token_ce,112,True,0,84d1242554782952,-1,205430,PASS
p8_libero_goal_t06_e42_clean,libero_goal,6,42,CLEAN,False,,98,True,0,84d1242554782952,-1,177448,PASS
p8_libero_goal_t06_e42_prefix_armlock,libero_goal,6,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,98,True,0,84d1242554782952,-1,183512,PASS
p8_libero_goal_t06_e42_prefix_nolock,libero_goal,6,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,98,True,0,84d1242554782952,-1,183525,PASS
p8_libero_goal_t06_e42_random,libero_goal,6,42,RANDOM,False,,98,True,0,84d1242554782952,-1,178025,PASS
p8_libero_goal_t06_e42_tma_armlock,libero_goal,6,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,102,True,0,84d1242554782952,-1,188107,PASS
p8_libero_goal_t06_e42_tma_nolock,libero_goal,6,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,99,True,0,84d1242554782952,-1,183127,PASS
p8_libero_goal_t06_e42_untargeted_ce,libero_goal,6,42,UNTARGETED_CE,False,untargeted_clean_token_ce,98,True,0,84d1242554782952,-1,180278,PASS
p8_libero_goal_t06_e456_clean,libero_goal,6,456,CLEAN,False,,194,True,0,84d1242554782952,-1,347471,PASS
p8_libero_goal_t06_e456_prefix_armlock,libero_goal,6,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,194,True,0,84d1242554782952,-1,359503,PASS
p8_libero_goal_t06_e456_prefix_nolock,libero_goal,6,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,194,True,0,84d1242554782952,-1,359500,PASS
p8_libero_goal_t06_e456_random,libero_goal,6,456,RANDOM,False,,194,True,0,84d1242554782952,-1,348629,PASS
p8_libero_goal_t06_e456_tma_armlock,libero_goal,6,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,194,True,0,84d1242554782952,-1,353495,PASS
p8_libero_goal_t06_e456_tma_nolock,libero_goal,6,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,194,True,0,84d1242554782952,-1,353486,PASS
p8_libero_goal_t06_e456_untargeted_ce,libero_goal,6,456,UNTARGETED_CE,False,untargeted_clean_token_ce,194,True,0,84d1242554782952,-1,353105,PASS
p8_libero_goal_t07_e123_clean,libero_goal,7,123,CLEAN,False,,97,True,0,84d1242554782952,-1,173388,PASS
p8_libero_goal_t07_e123_prefix_armlock,libero_goal,7,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,86,True,0,84d1242554782952,-1,159086,PASS
p8_libero_goal_t07_e123_prefix_nolock,libero_goal,7,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,102,True,0,84d1242554782952,-1,186214,PASS
p8_libero_goal_t07_e123_random,libero_goal,7,123,RANDOM,False,,102,True,0,84d1242554782952,-1,180517,PASS
p8_libero_goal_t07_e123_tma_armlock,libero_goal,7,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,87,True,0,84d1242554782952,-1,157802,PASS
p8_libero_goal_t07_e123_tma_nolock,libero_goal,7,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,101,True,0,84d1242554782952,-1,182392,PASS
p8_libero_goal_t07_e123_untargeted_ce,libero_goal,7,123,UNTARGETED_CE,False,untargeted_clean_token_ce,92,True,0,84d1242554782952,-1,166996,PASS
p8_libero_goal_t07_e42_clean,libero_goal,7,42,CLEAN,False,,111,True,0,84d1242554782952,-1,197016,PASS
p8_libero_goal_t07_e42_prefix_armlock,libero_goal,7,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,85,True,0,84d1242554782952,-1,156180,PASS
p8_libero_goal_t07_e42_prefix_nolock,libero_goal,7,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,105,True,0,84d1242554782952,-1,193038,PASS
p8_libero_goal_t07_e42_random,libero_goal,7,42,RANDOM,False,,105,True,0,84d1242554782952,-1,186391,PASS
p8_libero_goal_t07_e42_tma_armlock,libero_goal,7,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,90,True,0,84d1242554782952,-1,162593,PASS
p8_libero_goal_t07_e42_tma_nolock,libero_goal,7,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,87,True,0,84d1242554782952,-1,157162,PASS
p8_libero_goal_t07_e42_untargeted_ce,libero_goal,7,42,UNTARGETED_CE,False,untargeted_clean_token_ce,93,True,0,84d1242554782952,-1,168646,PASS
p8_libero_goal_t07_e456_clean,libero_goal,7,456,CLEAN,False,,90,True,0,84d1242554782952,-1,159865,PASS
p8_libero_goal_t07_e456_prefix_armlock,libero_goal,7,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,90,True,0,84d1242554782952,-1,165436,PASS
p8_libero_goal_t07_e456_prefix_nolock,libero_goal,7,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,90,True,0,84d1242554782952,-1,165443,PASS
p8_libero_goal_t07_e456_random,libero_goal,7,456,RANDOM,False,,90,True,0,84d1242554782952,-1,160398,PASS
p8_libero_goal_t07_e456_tma_armlock,libero_goal,7,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,90,True,0,84d1242554782952,-1,162651,PASS
p8_libero_goal_t07_e456_tma_nolock,libero_goal,7,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,90,True,0,84d1242554782952,-1,162658,PASS
p8_libero_goal_t07_e456_untargeted_ce,libero_goal,7,456,UNTARGETED_CE,False,untargeted_clean_token_ce,90,True,0,84d1242554782952,-1,162464,PASS
p8_libero_goal_t08_e123_clean,libero_goal,8,123,CLEAN,False,,86,True,0,84d1242554782952,-1,154857,PASS
p8_libero_goal_t08_e123_prefix_armlock,libero_goal,8,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,86,True,0,84d1242554782952,-1,160195,PASS
p8_libero_goal_t08_e123_prefix_nolock,libero_goal,8,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,86,True,0,84d1242554782952,-1,160196,PASS
p8_libero_goal_t08_e123_random,libero_goal,8,123,RANDOM,False,,86,True,0,84d1242554782952,-1,155375,PASS
p8_libero_goal_t08_e123_tma_armlock,libero_goal,8,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,86,True,0,84d1242554782952,-1,157533,PASS
p8_libero_goal_t08_e123_tma_nolock,libero_goal,8,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,86,True,0,84d1242554782952,-1,157536,PASS
p8_libero_goal_t08_e123_untargeted_ce,libero_goal,8,123,UNTARGETED_CE,False,untargeted_clean_token_ce,86,True,0,84d1242554782952,-1,157365,PASS
p8_libero_goal_t08_e42_clean,libero_goal,8,42,CLEAN,False,,81,True,0,84d1242554782952,-1,145745,PASS
p8_libero_goal_t08_e42_prefix_armlock,libero_goal,8,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,81,True,0,84d1242554782952,-1,151690,PASS
p8_libero_goal_t08_e42_prefix_nolock,libero_goal,8,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,83,True,0,84d1242554782952,-1,154512,PASS
p8_libero_goal_t08_e42_random,libero_goal,8,42,RANDOM,False,,83,True,0,84d1242554782952,-1,149859,PASS
p8_libero_goal_t08_e42_tma_armlock,libero_goal,8,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,81,True,0,84d1242554782952,-1,148639,PASS
p8_libero_goal_t08_e42_tma_nolock,libero_goal,8,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,81,True,0,84d1242554782952,-1,148255,PASS
p8_libero_goal_t08_e42_untargeted_ce,libero_goal,8,42,UNTARGETED_CE,False,untargeted_clean_token_ce,81,True,0,84d1242554782952,-1,148100,PASS
p8_libero_goal_t08_e456_clean,libero_goal,8,456,CLEAN,False,,83,True,0,84d1242554782952,-1,149012,PASS
p8_libero_goal_t08_e456_prefix_armlock,libero_goal,8,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,83,True,0,84d1242554782952,-1,154168,PASS
p8_libero_goal_t08_e456_prefix_nolock,libero_goal,8,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,83,True,0,84d1242554782952,-1,154167,PASS
p8_libero_goal_t08_e456_random,libero_goal,8,456,RANDOM,False,,84,True,0,84d1242554782952,-1,151147,PASS
p8_libero_goal_t08_e456_tma_armlock,libero_goal,8,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,84,True,0,84d1242554782952,-1,153254,PASS
p8_libero_goal_t08_e456_tma_nolock,libero_goal,8,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,83,True,0,84d1242554782952,-1,151759,PASS
p8_libero_goal_t08_e456_untargeted_ce,libero_goal,8,456,UNTARGETED_CE,False,untargeted_clean_token_ce,83,True,0,84d1242554782952,-1,151421,PASS
p8_libero_goal_t09_e123_clean,libero_goal,9,123,CLEAN,False,,400,False,0,84d1242554782952,-1,699568,PASS
p8_libero_goal_t09_e123_prefix_armlock,libero_goal,9,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,724373,PASS
p8_libero_goal_t09_e123_prefix_nolock,libero_goal,9,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,724370,PASS
p8_libero_goal_t09_e123_random,libero_goal,9,123,RANDOM,False,,400,False,0,84d1242554782952,-1,702001,PASS
p8_libero_goal_t09_e123_tma_armlock,libero_goal,9,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,711951,PASS
p8_libero_goal_t09_e123_tma_nolock,libero_goal,9,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,711986,PASS
p8_libero_goal_t09_e123_untargeted_ce,libero_goal,9,123,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,711180,PASS
p8_libero_goal_t09_e42_clean,libero_goal,9,42,CLEAN,False,,185,True,0,84d1242554782952,-1,328209,PASS
p8_libero_goal_t09_e42_prefix_armlock,libero_goal,9,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,184,True,0,84d1242554782952,-1,337845,PASS
p8_libero_goal_t09_e42_prefix_nolock,libero_goal,9,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,179,True,0,84d1242554782952,-1,328216,PASS
p8_libero_goal_t09_e42_random,libero_goal,9,42,RANDOM,False,,400,False,0,84d1242554782952,-1,704345,PASS
p8_libero_goal_t09_e42_tma_armlock,libero_goal,9,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,184,True,0,84d1242554782952,-1,332153,PASS
p8_libero_goal_t09_e42_tma_nolock,libero_goal,9,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,176,True,0,84d1242554782952,-1,318450,PASS
p8_libero_goal_t09_e42_untargeted_ce,libero_goal,9,42,UNTARGETED_CE,False,untargeted_clean_token_ce,184,True,0,84d1242554782952,-1,331793,PASS
p8_libero_goal_t09_e456_clean,libero_goal,9,456,CLEAN,False,,400,False,0,84d1242554782952,-1,721999,PASS
p8_libero_goal_t09_e456_prefix_armlock,libero_goal,9,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,249,True,0,84d1242554782952,-1,452368,PASS
p8_libero_goal_t09_e456_prefix_nolock,libero_goal,9,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,759296,PASS
p8_libero_goal_t09_e456_random,libero_goal,9,456,RANDOM,False,,400,False,10,84d1242554782952,306,690307,PASS
p8_libero_goal_t09_e456_tma_armlock,libero_goal,9,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,311,True,0,84d1242554782952,-1,554780,PASS
p8_libero_goal_t09_e456_tma_nolock,libero_goal,9,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,10,84d1242554782952,199,648099,PASS
p8_libero_goal_t09_e456_untargeted_ce,libero_goal,9,456,UNTARGETED_CE,False,untargeted_clean_token_ce,311,True,0,84d1242554782952,-1,554180,PASS
p8_libero_spatial_t00_e123_clean,libero_spatial,0,123,CLEAN,False,,141,True,0,84d1242554782952,-1,267237,PASS
p8_libero_spatial_t00_e123_prefix_armlock,libero_spatial,0,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,136,True,0,84d1242554782952,-1,266689,PASS
p8_libero_spatial_t00_e123_prefix_nolock,libero_spatial,0,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,147,True,0,84d1242554782952,-1,287630,PASS
p8_libero_spatial_t00_e123_random,libero_spatial,0,123,RANDOM,False,,146,True,0,84d1242554782952,-1,277564,PASS
p8_libero_spatial_t00_e123_tma_armlock,libero_spatial,0,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,147,True,0,84d1242554782952,-1,282811,PASS
p8_libero_spatial_t00_e123_tma_nolock,libero_spatial,0,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,143,True,0,84d1242554782952,-1,275324,PASS
p8_libero_spatial_t00_e123_untargeted_ce,libero_spatial,0,123,UNTARGETED_CE,False,untargeted_clean_token_ce,156,True,0,84d1242554782952,-1,300488,PASS
p8_libero_spatial_t00_e42_clean,libero_spatial,0,42,CLEAN,False,,83,True,0,84d1242554782952,-1,153975,PASS
p8_libero_spatial_t00_e42_prefix_armlock,libero_spatial,0,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,84,True,0,84d1242554782952,-1,161027,PASS
p8_libero_spatial_t00_e42_prefix_nolock,libero_spatial,0,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,83,True,0,84d1242554782952,-1,159115,PASS
p8_libero_spatial_t00_e42_random,libero_spatial,0,42,RANDOM,False,,83,True,0,84d1242554782952,-1,154421,PASS
p8_libero_spatial_t00_e42_tma_armlock,libero_spatial,0,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,84,True,0,84d1242554782952,-1,158395,PASS
p8_libero_spatial_t00_e42_tma_nolock,libero_spatial,0,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,83,True,0,84d1242554782952,-1,156550,PASS
p8_libero_spatial_t00_e42_untargeted_ce,libero_spatial,0,42,UNTARGETED_CE,False,untargeted_clean_token_ce,84,True,0,84d1242554782952,-1,158084,PASS
p8_libero_spatial_t00_e456_clean,libero_spatial,0,456,CLEAN,False,,74,True,0,84d1242554782952,-1,137180,PASS
p8_libero_spatial_t00_e456_prefix_armlock,libero_spatial,0,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,81,True,0,84d1242554782952,-1,155219,PASS
p8_libero_spatial_t00_e456_prefix_nolock,libero_spatial,0,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,74,True,0,84d1242554782952,-1,141765,PASS
p8_libero_spatial_t00_e456_random,libero_spatial,0,456,RANDOM,False,,81,True,0,84d1242554782952,-1,150683,PASS
p8_libero_spatial_t00_e456_tma_armlock,libero_spatial,0,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,74,True,0,84d1242554782952,-1,139472,PASS
p8_libero_spatial_t00_e456_tma_nolock,libero_spatial,0,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,74,True,0,84d1242554782952,-1,139464,PASS
p8_libero_spatial_t00_e456_untargeted_ce,libero_spatial,0,456,UNTARGETED_CE,False,untargeted_clean_token_ce,74,True,0,84d1242554782952,-1,139315,PASS
p8_libero_spatial_t01_e123_clean,libero_spatial,1,123,CLEAN,False,,103,True,0,84d1242554782952,-1,189507,PASS
p8_libero_spatial_t01_e123_prefix_armlock,libero_spatial,1,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,103,True,0,84d1242554782952,-1,195885,PASS
p8_libero_spatial_t01_e123_prefix_nolock,libero_spatial,1,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,99,True,0,84d1242554782952,-1,188645,PASS
p8_libero_spatial_t01_e123_random,libero_spatial,1,123,RANDOM,False,,103,True,0,84d1242554782952,-1,190217,PASS
p8_libero_spatial_t01_e123_tma_armlock,libero_spatial,1,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,96,True,0,84d1242554782952,-1,179769,PASS
p8_libero_spatial_t01_e123_tma_nolock,libero_spatial,1,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,97,True,0,84d1242554782952,-1,181408,PASS
p8_libero_spatial_t01_e123_untargeted_ce,libero_spatial,1,123,UNTARGETED_CE,False,untargeted_clean_token_ce,104,True,0,84d1242554782952,-1,194576,PASS
p8_libero_spatial_t01_e42_clean,libero_spatial,1,42,CLEAN,False,,117,True,0,84d1242554782952,-1,215309,PASS
p8_libero_spatial_t01_e42_prefix_armlock,libero_spatial,1,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,112,True,0,84d1242554782952,-1,213061,PASS
p8_libero_spatial_t01_e42_prefix_nolock,libero_spatial,1,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,111,True,0,84d1242554782952,-1,210896,PASS
p8_libero_spatial_t01_e42_random,libero_spatial,1,42,RANDOM,False,,113,True,0,84d1242554782952,-1,208342,PASS
p8_libero_spatial_t01_e42_tma_armlock,libero_spatial,1,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,112,True,0,84d1242554782952,-1,209343,PASS
p8_libero_spatial_t01_e42_tma_nolock,libero_spatial,1,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,113,True,0,84d1242554782952,-1,211500,PASS
p8_libero_spatial_t01_e42_untargeted_ce,libero_spatial,1,42,UNTARGETED_CE,False,untargeted_clean_token_ce,115,True,0,84d1242554782952,-1,214680,PASS
p8_libero_spatial_t01_e456_clean,libero_spatial,1,456,CLEAN,False,,127,True,0,84d1242554782952,-1,234232,PASS
p8_libero_spatial_t01_e456_prefix_armlock,libero_spatial,1,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,127,True,0,84d1242554782952,-1,241929,PASS
p8_libero_spatial_t01_e456_prefix_nolock,libero_spatial,1,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,130,True,0,84d1242554782952,-1,247336,PASS
p8_libero_spatial_t01_e456_random,libero_spatial,1,456,RANDOM,False,,127,True,0,84d1242554782952,-1,234807,PASS
p8_libero_spatial_t01_e456_tma_armlock,libero_spatial,1,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,128,True,0,84d1242554782952,-1,239962,PASS
p8_libero_spatial_t01_e456_tma_nolock,libero_spatial,1,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,124,True,0,84d1242554782952,-1,232788,PASS
p8_libero_spatial_t01_e456_untargeted_ce,libero_spatial,1,456,UNTARGETED_CE,False,untargeted_clean_token_ce,125,True,0,84d1242554782952,-1,234371,PASS
p8_libero_spatial_t02_e123_clean,libero_spatial,2,123,CLEAN,False,,109,True,0,84d1242554782952,-1,201371,PASS
p8_libero_spatial_t02_e123_prefix_armlock,libero_spatial,2,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,111,True,0,84d1242554782952,-1,211320,PASS
p8_libero_spatial_t02_e123_prefix_nolock,libero_spatial,2,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,149,True,0,84d1242554782952,-1,287433,PASS
p8_libero_spatial_t02_e123_random,libero_spatial,2,123,RANDOM,False,,106,True,0,84d1242554782952,-1,195868,PASS
p8_libero_spatial_t02_e123_tma_armlock,libero_spatial,2,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,151,True,0,84d1242554782952,-1,286663,PASS
p8_libero_spatial_t02_e123_tma_nolock,libero_spatial,2,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,110,True,0,84d1242554782952,-1,205846,PASS
p8_libero_spatial_t02_e123_untargeted_ce,libero_spatial,2,123,UNTARGETED_CE,False,untargeted_clean_token_ce,100,True,0,84d1242554782952,-1,187048,PASS
p8_libero_spatial_t02_e42_clean,libero_spatial,2,42,CLEAN,False,,400,False,0,84d1242554782952,-1,749388,PASS
p8_libero_spatial_t02_e42_prefix_armlock,libero_spatial,2,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,791052,PASS
p8_libero_spatial_t02_e42_prefix_nolock,libero_spatial,2,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,781890,PASS
p8_libero_spatial_t02_e42_random,libero_spatial,2,42,RANDOM,False,,400,False,0,84d1242554782952,-1,754180,PASS
p8_libero_spatial_t02_e42_tma_armlock,libero_spatial,2,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,173,True,0,84d1242554782952,-1,329026,PASS
p8_libero_spatial_t02_e42_tma_nolock,libero_spatial,2,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,765525,PASS
p8_libero_spatial_t02_e42_untargeted_ce,libero_spatial,2,42,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,767792,PASS
p8_libero_spatial_t02_e456_clean,libero_spatial,2,456,CLEAN,False,,91,True,0,84d1242554782952,-1,167246,PASS
p8_libero_spatial_t02_e456_prefix_armlock,libero_spatial,2,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,95,True,0,84d1242554782952,-1,180436,PASS
p8_libero_spatial_t02_e456_prefix_nolock,libero_spatial,2,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,94,True,0,84d1242554782952,-1,178585,PASS
p8_libero_spatial_t02_e456_random,libero_spatial,2,456,RANDOM,False,,93,True,0,84d1242554782952,-1,171435,PASS
p8_libero_spatial_t02_e456_tma_armlock,libero_spatial,2,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,97,True,0,84d1242554782952,-1,181157,PASS
p8_libero_spatial_t02_e456_tma_nolock,libero_spatial,2,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,94,True,0,84d1242554782952,-1,175665,PASS
p8_libero_spatial_t02_e456_untargeted_ce,libero_spatial,2,456,UNTARGETED_CE,False,untargeted_clean_token_ce,92,True,0,84d1242554782952,-1,171892,PASS
p8_libero_spatial_t03_e123_clean,libero_spatial,3,123,CLEAN,False,,101,True,0,84d1242554782952,-1,187280,PASS
p8_libero_spatial_t03_e123_prefix_armlock,libero_spatial,3,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,100,True,0,84d1242554782952,-1,191754,PASS
p8_libero_spatial_t03_e123_prefix_nolock,libero_spatial,3,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,97,True,0,84d1242554782952,-1,185723,PASS
p8_libero_spatial_t03_e123_random,libero_spatial,3,123,RANDOM,False,,97,True,0,84d1242554782952,-1,180293,PASS
p8_libero_spatial_t03_e123_tma_armlock,libero_spatial,3,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,97,True,0,84d1242554782952,-1,182722,PASS
p8_libero_spatial_t03_e123_tma_nolock,libero_spatial,3,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,97,True,0,84d1242554782952,-1,182707,PASS
p8_libero_spatial_t03_e123_untargeted_ce,libero_spatial,3,123,UNTARGETED_CE,False,untargeted_clean_token_ce,100,True,0,84d1242554782952,-1,188404,PASS
p8_libero_spatial_t03_e42_clean,libero_spatial,3,42,CLEAN,False,,76,True,0,84d1242554782952,-1,139562,PASS
p8_libero_spatial_t03_e42_prefix_armlock,libero_spatial,3,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,82,True,0,84d1242554782952,-1,156265,PASS
p8_libero_spatial_t03_e42_prefix_nolock,libero_spatial,3,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,76,True,0,84d1242554782952,-1,144297,PASS
p8_libero_spatial_t03_e42_random,libero_spatial,3,42,RANDOM,False,,78,True,0,84d1242554782952,-1,143420,PASS
p8_libero_spatial_t03_e42_tma_armlock,libero_spatial,3,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,76,True,0,84d1242554782952,-1,141908,PASS
p8_libero_spatial_t03_e42_tma_nolock,libero_spatial,3,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,74,True,0,84d1242554782952,-1,138269,PASS
p8_libero_spatial_t03_e42_untargeted_ce,libero_spatial,3,42,UNTARGETED_CE,False,untargeted_clean_token_ce,82,True,0,84d1242554782952,-1,153567,PASS
p8_libero_spatial_t03_e456_clean,libero_spatial,3,456,CLEAN,False,,80,True,0,84d1242554782952,-1,147323,PASS
p8_libero_spatial_t03_e456_prefix_armlock,libero_spatial,3,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,82,True,0,84d1242554782952,-1,156081,PASS
p8_libero_spatial_t03_e456_prefix_nolock,libero_spatial,3,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,78,True,0,84d1242554782952,-1,148746,PASS
p8_libero_spatial_t03_e456_random,libero_spatial,3,456,RANDOM,False,,82,True,0,84d1242554782952,-1,151496,PASS
p8_libero_spatial_t03_e456_tma_armlock,libero_spatial,3,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,82,True,0,84d1242554782952,-1,153541,PASS
p8_libero_spatial_t03_e456_tma_nolock,libero_spatial,3,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,82,True,0,84d1242554782952,-1,153546,PASS
p8_libero_spatial_t03_e456_untargeted_ce,libero_spatial,3,456,UNTARGETED_CE,False,untargeted_clean_token_ce,82,True,0,84d1242554782952,-1,153386,PASS
p8_libero_spatial_t04_e123_clean,libero_spatial,4,123,CLEAN,False,,138,True,0,84d1242554782952,-1,255478,PASS
p8_libero_spatial_t04_e123_prefix_armlock,libero_spatial,4,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,138,True,0,84d1242554782952,-1,264043,PASS
p8_libero_spatial_t04_e123_prefix_nolock,libero_spatial,4,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,138,True,0,84d1242554782952,-1,264037,PASS
p8_libero_spatial_t04_e123_random,libero_spatial,4,123,RANDOM,False,,138,True,0,84d1242554782952,-1,256312,PASS
