episode_path,root_path,directory_mtime,file_count,total_size_bytes,sentinel_files,possible_suite,suite_source,suite_confidence,possible_condition,condition_source,condition_confidence,is_active_or_growing,active_status,is_partial,manifest_attack_enabled,manifest_vis_enabled,manifest_rand_enabled,summary_vis_or_rand_run,suite,condition,tier,usable_clean_denominator,usable_detector_transfer_analysis,usable_teacher_relabeling,usable_visual_feature_extraction,usable_visual_replay,usable_video_manual_audit,usable_same_schema_comparison_with_6379397,task_idx,task_name,instruction,state_id,eval_seed,source_commit,runner,model_path,unnorm_key,detector_checkpoint_sha,detector_dataset_sha,cuda_visible_devices,python,task_success,n_steps,max_steps,invalid_feature_steps,first_valid_step,mlp_triggered,mlp_emit_step,telemetry_rows,step_sequence_continuous,attack_this_true_count,features_25d_columns_complete,features_25d_finite_all_rows,detector_fields_complete,step_core_complete,visual_frames_npz,frame_index_csv,raw_video_available,overlay_video_available,sim_state_complete,sim_state_arrays,privileged_fields_present,privileged_valid,teacher_abstain,teacher_label_count,artifact_sealed,same_schema_commit_6379397,legacy_compatible_but_not_same_freeze,step_jsonl_rows,episode_jsonl_rows,npz_member_count
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w796_803_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T23:31:25.082370,5,6547738,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w780_787_vis_arm_clean,/data/liuyu/outputs,2026-05-14T00:17:57.035240,5,6533466,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w780_787_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T22:56:29.528081,5,6545811,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w804_811_vis_arm_clean,/data/liuyu/outputs,2026-05-14T01:11:31.521099,5,5839440,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w796_803_random_gripper_clean,/data/liuyu/outputs,2026-05-13T22:22:25.200658,5,5917463,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w796_803_vis_arm_clean,/data/liuyu/outputs,2026-05-14T01:01:12.214775,5,6532950,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w796_803_random_gripper_clean,/data/liuyu/outputs,2026-05-14T00:41:05.357959,5,5904673,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w780_787_random_gripper_clean,/data/liuyu/outputs,2026-05-14T00:06:14.693370,5,6565960,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w804_811_random_gripper_clean,/data/liuyu/outputs,2026-05-14T01:12:02.292816,5,5897024,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w780_787_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T21:46:53.905722,5,6545696,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w796_803_vis_arm_clean,/data/liuyu/outputs,2026-05-13T23:43:50.002664,5,6532673,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w780_787_random_gripper_clean,/data/liuyu/outputs,2026-05-13T22:58:16.491177,5,6555054,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w788_795_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T23:08:27.037756,5,6546356,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w796_803_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T22:22:03.556866,5,6554584,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w788_795_vis_arm_clean,/data/liuyu/outputs,2026-05-14T00:30:21.332078,5,6534127,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w804_811_vis_arm_clean,/data/liuyu/outputs,2026-05-13T23:54:36.906535,5,5858818,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w788_795_random_gripper_clean,/data/liuyu/outputs,2026-05-14T00:30:08.304204,5,6565942,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w780_787_oracle_gripper_only,/data/liuyu/outputs,2026-05-14T00:04:58.226003,5,6547584,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w788_795_oracle_gripper_only,/data/liuyu/outputs,2026-05-14T00:16:29.936020,5,6548206,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s6_w804_811_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T23:42:48.627290,5,6548802,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w788_795_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T21:58:11.081944,5,6546281,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s13_w804_811_oracle_gripper_only,/data/liuyu/outputs,2026-05-14T00:58:56.324008,5,5866064,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w796_803_vis_arm_clean,/data/liuyu/outputs,2026-05-13T22:34:40.521357,5,6534529,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/moka_secondpot_mainline_20260513/moka_secondpot_s0_w804_811_oracle_gripper_only,/data/liuyu/outputs,2026-05-13T22:31:44.803127,5,5864385,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s2_random_gripper_clean,/data/liuyu/outputs,2026-05-13T17:14:32.001497,5,701356,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s4_vis_unclamped_repeat,/data/liuyu/outputs,2026-05-13T17:45:13.128312,5,1225775,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_arm_clean_retry01s,/data/liuyu/outputs,2026-05-13T22:25:48.006680,5,4957,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_arm_clean_retry23a,/data/liuyu/outputs,2026-05-13T22:22:26.840642,5,4381,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s5_vis_unclamped_repeat,/data/liuyu/outputs,2026-05-13T18:06:54.520933,5,4935,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s5_vis_unclamped_repeat_retry23a,/data/liuyu/outputs,2026-05-13T22:31:39.707178,5,2785288,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_arm_clean_retry45s,/data/liuyu/outputs,2026-05-13T22:25:37.714781,5,4957,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s5_random_gripper_clean,/data/liuyu/outputs,2026-05-13T18:38:40.738289,5,708224,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s5_vis_arm_clean,/data/liuyu/outputs,2026-05-13T18:15:37.749472,5,2962666,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s3_vis_unclamped_repeat_retry23_20260513_2149,/data/liuyu/outputs,2026-05-13T21:55:08.487988,5,2959634,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s2_vis_arm_clean,/data/liuyu/outputs,2026-05-13T17:03:47.116002,5,624811,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s4_vis_arm_clean,/data/liuyu/outputs,2026-05-13T17:51:39.149275,5,2965964,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/smoke_blackbowl_slot67_probe,/data/liuyu/outputs,2026-05-13T21:41:48.585540,5,4289,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_spatial,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s3_random_unclamped_repeat,/data/liuyu/outputs,2026-05-13T17:40:41.606245,5,721855,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_random_gripper_clean,/data/liuyu/outputs,2026-05-13T16:54:47.408400,5,722975,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_arm_clean,/data/liuyu/outputs,2026-05-13T16:43:46.813174,5,4903,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s2_vis_unclamped_repeat,/data/liuyu/outputs,2026-05-13T16:59:21.223098,5,625401,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s3_vis_arm_clean,/data/liuyu/outputs,2026-05-13T17:26:54.339565,5,2968036,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s4_random_gripper_clean,/data/liuyu/outputs,2026-05-13T18:05:57.802025,5,715575,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s5_random_unclamped_repeat,/data/liuyu/outputs,2026-05-13T18:35:01.912995,5,2416248,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s3_random_gripper_clean,/data/liuyu/outputs,2026-05-13T17:44:17.012730,5,686964,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s2_random_unclamped_repeat,/data/liuyu/outputs,2026-05-13T17:07:51.043597,5,844923,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s4_random_unclamped_repeat,/data/liuyu/outputs,2026-05-13T18:02:25.383849,5,678944,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s3_vis_unclamped_repeat,/data/liuyu/outputs,2026-05-13T17:19:17.443405,5,4935,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/smoke_blackbowl_slot23_probe,/data/liuyu/outputs,2026-05-13T21:40:07.098890,5,699356,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_spatial,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_unclamped_repeat,/data/liuyu/outputs,2026-05-13T16:37:22.518300,5,737604,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_random_unclamped_repeat,/data/liuyu/outputs,2026-05-13T16:52:03.306577,5,678725,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_spatial,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/blackbowl_action_clamp_backtest_20260513_v2/blackbowl_clamp_s1_vis_arm_clean_retry67a,/data/liuyu/outputs,2026-05-13T22:25:26.502891,5,4381,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_spatial,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_spatial,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/v2_vis_sc5_bridge/s2/SC5_TRUE_T10,/data/liuyu/outputs,2026-06-18T11:47:47.060189,2,91020,episode_summary.json|step_telemetry.csv,,unresolved,NONE,TRUE_T10,summary,HIGH,False,,False,,,,,,TRUE_T10,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/v2_vis_sc5_bridge/s2/SC5_SHUFFLED_T10,/data/liuyu/outputs,2026-06-18T12:11:11.684225,2,35881,episode_summary.json|step_telemetry.csv,,unresolved,NONE,SHUFFLED_T10,summary,HIGH,False,,False,,,,,,SHUFFLED_T10,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/v2_vis_sc5_bridge/s2/D5_TRUE_T10,/data/liuyu/outputs,2026-06-18T11:23:14.100150,2,36216,episode_summary.json|step_telemetry.csv,,unresolved,NONE,TRUE_T10,summary,HIGH,False,,False,,,,,,TRUE_T10,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
