episode_id,task_key,state_id,split,window_start,window_end,actual_window_len,T_gform,relative_lead,candidate_source,delay,clean_open_count,clean_open_ratio,raw_gripper_mean,qpos_start,qpos_end,qpos_min,qpos_max,qpos_delta_abs,qpos_opening_proxy,qpos_velocity_mean,eef_speed_mean,eef_speed_max,eef_displacement,eef_z_delta,dist_to_T_open_onset,dist_to_T_qpos_motion,dist_to_T_qpos_min,dist_to_T_qpos_stable,dist_to_T_eef_slowdown,dist_to_T_done,phase_bin_proxy,phase_bin_reason,phase_bin_confidence,notes,VIS_OPEN,qpos_opening_delta,VIS_done,denominator_status,claim_usable,taxonomy,provenance_status
obj100_ketchup_ketchup_s3,ketchup,3,val,78,95,18,108,-30,negative_delay_sweep,10,18,1.0,0.0,0.018943,0.018537,0.018531,0.018943,0.000412,0.000412,2.5e-05,0.32735,0.479943,0.150584,0.002829,19,16,-69,-72,77,-77,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,8,25,18,96,-88,negative_delay_sweep,-50,0,0.0,0.9961,0.039161,0.039517,0.039161,0.039517,0.000356,0.0,2.1e-05,0.275455,0.42567,0.148412,0.000878,-39,-42,-114,,-24,-115,approach_far_closed_proxy,ws<T_gform-40(56),high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,18,35,18,96,-78,negative_delay_sweep,-40,0,0.0,0.9961,0.039407,0.039685,0.039407,0.039685,0.000278,0.0,1.6e-05,0.166206,0.365977,0.150894,-0.003224,-29,-32,-104,,-14,-105,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,23,40,18,96,-73,negative_delay_sweep,-35,0,0.0,0.9961,0.039485,0.039766,0.039485,0.039766,0.000281,0.0,1.7e-05,0.120767,0.286037,0.12684,-0.003399,-24,-27,-99,,-9,-100,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,28,45,18,96,-68,negative_delay_sweep,-30,0,0.0,0.9961,0.039563,0.039839,0.039563,0.039839,0.000276,0.0,1.6e-05,0.15191,0.334885,0.127401,-0.005844,-19,-22,-94,,-4,-95,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,33,50,18,96,-63,negative_delay_sweep,-25,4,0.2222,0.7747,0.039651,0.034079,0.034079,0.039865,0.005785,0.005572,0.000353,0.18446,0.334885,0.11891,-0.003911,-14,-17,-89,,1,-90,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,38,55,18,96,-58,negative_delay_sweep,-20,9,0.5,0.498,0.039735,0.028404,0.028404,0.039865,0.011461,0.011331,0.000682,0.190868,0.334885,0.073493,-0.000195,-9,-12,-84,,6,-85,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,43,60,18,96,-53,negative_delay_sweep,-15,14,0.7778,0.2214,0.039811,0.028309,0.028309,0.039865,0.011555,0.011502,0.000683,0.127604,0.334793,0.015817,0.002351,-4,-7,-79,,11,-80,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,48,65,18,96,-48,negative_delay_sweep,-10,18,1.0,0.0,0.039502,0.028229,0.028229,0.039502,0.011273,0.011273,0.000663,0.124203,0.409434,0.067498,0.006731,1,-2,-74,,16,-75,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,53,70,18,96,-43,negative_delay_sweep,-5,18,1.0,0.0,0.02848,0.028157,0.028157,0.02848,0.000323,0.000323,1.9e-05,0.210745,0.480034,0.129573,0.005092,6,3,-69,,21,-70,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,58,75,18,96,-38,negative_delay_sweep,0,18,1.0,0.0,0.028346,0.028107,0.028107,0.028346,0.000239,0.000239,1.4e-05,0.330575,0.480034,0.157198,0.006631,11,8,-64,,26,-65,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,63,80,18,96,-33,negative_delay_sweep,5,18,1.0,0.0,0.028258,0.028073,0.028073,0.028258,0.000185,0.000185,1.1e-05,0.39854,0.480034,0.159713,0.003196,16,13,-59,,31,-60,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s1,milk,1,val,68,85,18,96,-28,negative_delay_sweep,10,18,1.0,0.0,0.028184,0.028059,0.028059,0.028184,0.000126,0.000126,7e-06,0.332797,0.480034,0.155949,-0.001576,21,18,-54,,36,-55,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,30,47,18,78,-48,negative_delay_sweep,-60,0,0.0,0.9961,0.039675,0.039824,0.039675,0.039824,0.000149,0.0,9e-06,0.687753,0.843752,0.089302,0.00506,-40,-43,-48,-56,23,-129,approach_far_closed_proxy,ws<T_gform-40(38),high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,40,57,18,78,-38,negative_delay_sweep,-50,0,0.0,0.9961,0.039759,0.039886,0.039759,0.039886,0.000127,0.0,7e-06,0.384938,0.843736,0.073238,-0.008788,-30,-33,-38,-46,33,-119,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[38,58)",high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,50,67,18,78,-28,negative_delay_sweep,-40,0,0.0,0.9961,0.039846,0.039928,0.039846,0.039928,8.2e-05,0.0,5e-06,0.183103,0.53573,0.116195,-0.006407,-20,-23,-28,-36,43,-109,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[38,58)",high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,55,72,18,78,-23,negative_delay_sweep,-35,3,0.1667,0.8301,0.039875,0.037375,0.037375,0.039939,0.002564,0.0025,0.000155,0.18167,0.53573,0.081894,-0.001987,-15,-18,-23,-31,48,-104,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,60,77,18,78,-18,negative_delay_sweep,-30,8,0.4444,0.5534,0.0399,0.015841,0.015841,0.039939,0.024098,0.024059,0.00142,0.16249,0.53573,0.03877,0.001319,-10,-13,-18,-26,53,-99,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,65,82,18,78,-13,negative_delay_sweep,-25,13,0.7222,0.2767,0.039921,0.014469,0.012308,0.039939,0.027631,0.027613,0.001754,0.12224,0.251907,0.022139,0.003366,-5,-8,-13,-21,58,-94,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,70,87,18,78,-8,negative_delay_sweep,-20,18,1.0,0.0,0.039939,0.017037,0.012308,0.039939,0.027631,0.027631,0.001904,0.084805,0.251907,0.083321,-0.000619,0,-3,-8,-16,63,-89,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,75,92,18,78,-3,negative_delay_sweep,-15,18,1.0,0.0,0.02539,0.017614,0.012308,0.02539,0.013082,0.013082,0.001082,0.071204,0.251907,0.140581,-0.002619,5,2,-3,-11,68,-84,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,80,97,18,78,2,negative_delay_sweep,-10,18,1.0,0.0,0.013389,0.017823,0.013389,0.017823,0.004434,0.0,0.000261,0.080239,0.251907,0.164726,-0.001694,10,7,2,-6,73,-79,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,85,102,18,78,7,negative_delay_sweep,-5,18,1.0,0.0,0.01637,0.017994,0.01637,0.017994,0.001624,0.0,9.6e-05,0.071295,0.145122,0.159527,-0.001835,15,12,7,-1,78,-74,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,90,107,18,78,12,negative_delay_sweep,0,18,1.0,0.0,0.017458,0.018136,0.017458,0.018136,0.000678,0.0,4e-05,0.081156,0.145122,0.16018,-0.000488,20,17,12,4,83,-69,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,95,112,18,78,17,negative_delay_sweep,5,18,1.0,0.0,0.017745,0.01825,0.017745,0.01825,0.000505,0.0,3e-05,0.072197,0.134211,0.169107,-0.000704,25,22,17,9,88,-64,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_salad_dressing_salad_dressing_s5,salad_dressing,5,val,100,117,18,78,22,negative_delay_sweep,10,18,1.0,0.0,0.01793,0.018344,0.01793,0.018344,0.000414,0.0,2.4e-05,0.06631,0.134211,0.174365,-0.00025,30,27,22,14,93,-59,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,19,36,18,90,-71,negative_delay_sweep,-60,0,0.0,0.9961,0.038734,0.039333,0.038734,0.039333,0.000599,0.0,3.5e-05,0.185208,0.311652,0.160707,-0.000538,-41,-46,-126,,-12,-127,approach_far_closed_proxy,ws<T_gform-40(50),high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,29,46,18,90,-61,negative_delay_sweep,-50,0,0.0,0.9961,0.039118,0.039575,0.039118,0.039575,0.000457,0.0,2.7e-05,0.101099,0.23719,0.117673,-0.002917,-31,-36,-116,,-2,-117,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[25,45)",medium,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,39,56,18,90,-51,negative_delay_sweep,-40,0,0.0,0.9961,0.039418,0.040277,0.039418,0.040277,0.000859,0.0,5.1e-05,0.246538,0.497758,0.162614,-0.007717,-21,-26,-106,,8,-107,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[25,45)",medium,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,44,61,18,90,-46,negative_delay_sweep,-35,3,0.1667,0.8301,0.039535,0.038821,0.038821,0.040277,0.001456,0.000714,0.000129,0.333386,0.497758,0.147468,-0.00562,-16,-21,-101,,13,-102,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,49,66,18,90,-41,negative_delay_sweep,-30,8,0.4444,0.5534,0.039628,0.036532,0.036532,0.040277,0.003746,0.003096,0.000259,0.290056,0.497758,0.089994,0.002016,-11,-16,-96,,18,-97,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,54,71,18,90,-36,negative_delay_sweep,-25,13,0.7222,0.2767,0.039702,0.036504,0.036504,0.040277,0.003773,0.003197,0.000256,0.200422,0.497748,0.020716,0.006622,-6,-11,-91,,23,-92,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,59,76,18,90,-31,negative_delay_sweep,-20,17,0.9444,0.0553,0.039622,0.036477,0.036477,0.039622,0.003144,0.003144,0.000185,0.171396,0.355148,0.081076,0.007481,-1,-6,-86,,28,-87,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,64,81,18,90,-26,negative_delay_sweep,-15,18,1.0,0.0,0.037067,0.035884,0.035884,0.037067,0.001183,0.001183,7e-05,0.143806,0.355148,0.153729,0.00289,4,-1,-81,,33,-82,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,69,86,18,90,-21,negative_delay_sweep,-10,18,1.0,0.0,0.036511,0.035876,0.035876,0.036511,0.000635,0.000635,3.7e-05,0.189752,0.355148,0.187071,0.003758,9,4,-76,,38,-77,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,74,91,18,90,-16,negative_delay_sweep,-5,18,1.0,0.0,0.036492,0.035872,0.035871,0.036492,0.000621,0.000621,3.7e-05,0.194898,0.322621,0.186514,0.000669,14,9,-71,,43,-72,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,79,96,18,90,-11,negative_delay_sweep,0,18,1.0,0.0,0.03589,0.035885,0.035871,0.03589,1.9e-05,1.9e-05,2e-06,0.20355,0.262849,0.17924,0.001264,19,14,-66,,48,-67,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,84,101,18,90,-6,negative_delay_sweep,5,18,1.0,0.0,0.035876,0.035903,0.035871,0.035903,3.2e-05,5e-06,2e-06,0.224575,0.262849,0.179737,0.001718,24,19,-61,,53,-62,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_alphabet_soup_alphabet_soup_s6,alphabet_soup,6,test,89,106,18,90,-1,negative_delay_sweep,10,18,1.0,0.0,0.035871,0.035927,0.035871,0.035927,5.5e-05,0.0,3e-06,0.20289,0.262849,0.179774,-0.001946,29,24,-56,,58,-57,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,5,22,18,75,-70,negative_delay_sweep,-60,0,0.0,0.9961,0.039047,0.039517,0.039047,0.039517,0.00047,0.0,2.8e-05,0.562242,0.84375,0.074699,0.007191,-42,-45,-70,-89,-28,-162,approach_far_closed_proxy,ws<T_gform-40(35),high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,15,32,18,75,-60,negative_delay_sweep,-50,0,0.0,0.9961,0.039368,0.039684,0.039368,0.039684,0.000315,0.0,1.9e-05,0.552193,0.84375,0.087535,-0.004322,-32,-35,-60,-79,-18,-152,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,25,42,18,75,-50,negative_delay_sweep,-40,0,0.0,0.9961,0.039573,0.039798,0.039573,0.039798,0.000226,0.0,1.3e-05,0.201002,0.65909,0.089821,-0.008019,-22,-25,-50,-69,-8,-142,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,30,47,18,75,-45,negative_delay_sweep,-35,1,0.0556,0.9407,0.039651,0.039838,0.039651,0.039838,0.000187,0.0,1.1e-05,0.051172,0.393,0.105158,-0.005487,-17,-20,-45,-64,-3,-137,pre_lock_closed_proxy,"ws_in[T_motion-20,T_motion)=[30,50)",medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,35,52,18,75,-40,negative_delay_sweep,-30,6,0.3333,0.6641,0.039726,0.025363,0.025363,0.039838,0.014475,0.014363,0.000858,0.052643,0.251772,0.089239,-0.002798,-12,-15,-40,-59,2,-132,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,40,57,18,75,-35,negative_delay_sweep,-25,10,0.5556,0.4427,0.039782,0.005619,0.005619,0.039838,0.034218,0.034162,0.002016,0.093617,0.322466,0.034761,-0.000253,-7,-10,-35,-54,7,-127,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,45,62,18,75,-30,negative_delay_sweep,-20,15,0.8333,0.166,0.039823,0.001393,0.001393,0.039838,0.038445,0.03843,0.002262,0.124258,0.322466,0.030384,0.000347,-2,-5,-30,-49,12,-122,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,50,67,18,75,-25,negative_delay_sweep,-15,14,0.7778,0.2214,0.033958,0.008799,0.001224,0.033958,0.032734,0.032734,0.002371,0.114494,0.322466,0.073162,0.002757,3,0,-25,-44,17,-117,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,55,72,18,75,-20,negative_delay_sweep,-10,14,0.7778,0.2214,0.012284,0.002076,0.001224,0.012284,0.01106,0.01106,0.001492,0.06415,0.322466,0.081572,-0.000396,8,5,-20,-39,22,-112,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,60,77,18,75,-15,negative_delay_sweep,-5,13,0.7222,0.2767,0.002287,0.003109,0.001174,0.008799,0.007624,0.001112,0.00107,0.014516,0.192111,0.058052,-0.001068,13,10,-15,-34,27,-107,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,65,82,18,75,-10,negative_delay_sweep,0,13,0.7222,0.2767,0.003128,0.002028,0.001174,0.008799,0.007624,0.001954,0.001161,0.003237,0.005345,0.0425,-0.001241,18,15,-10,-29,32,-102,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,70,87,18,75,-5,negative_delay_sweep,5,9,0.5,0.498,0.004468,0.019411,0.001174,0.019411,0.018236,0.003293,0.001595,0.003045,0.005345,0.023821,-0.000365,23,20,-5,-24,37,-97,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s0,bbq_sauce,0,test,75,92,18,75,0,negative_delay_sweep,10,4,0.2222,0.7747,0.001174,0.037203,0.001174,0.037203,0.036029,0.0,0.002448,0.003972,0.007873,0.026603,0.000861,28,25,0,-19,42,-92,grasp_formation_pre_lock_proxy,"overlaps_qpos_motion[50,94]",high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,10,27,18,64,-54,negative_delay_sweep,-60,0,0.0,0.9961,0.039232,0.039612,0.039232,0.039612,0.00038,0.0,2.2e-05,0.681113,0.832874,0.087002,0.007005,-47,-50,-54,-55,3,-127,approach_far_closed_proxy,ws<T_gform-40(24),high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,20,37,18,64,-44,negative_delay_sweep,-50,0,0.0,0.9961,0.039484,0.039761,0.039484,0.039761,0.000277,0.0,1.6e-05,0.453735,0.832874,0.08651,-0.005908,-37,-40,-44,-45,13,-117,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[20,40)",medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,30,47,18,64,-34,negative_delay_sweep,-40,0,0.0,0.9961,0.039667,0.039855,0.039667,0.039855,0.000188,0.0,1.1e-05,0.088361,0.414712,0.136584,-0.007066,-27,-30,-34,-35,23,-107,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[24,44)",high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,35,52,18,64,-29,negative_delay_sweep,-35,1,0.0556,0.9407,0.039739,0.039477,0.039477,0.03988,0.000404,0.000263,3.2e-05,0.094485,0.264249,0.131301,-0.00483,-22,-25,-29,-30,28,-102,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[24,44)",high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,40,57,18,64,-24,negative_delay_sweep,-30,2,0.1111,0.8854,0.039797,0.039017,0.038728,0.03988,0.001152,0.001068,9e-05,0.129318,0.264249,0.092741,-0.001732,-17,-20,-24,-25,33,-97,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,45,62,18,64,-19,negative_delay_sweep,-25,7,0.3889,0.6087,0.039842,0.025331,0.025331,0.03988,0.014549,0.014511,0.000892,0.147242,0.264249,0.041574,-6.6e-05,-12,-15,-19,-20,38,-92,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,50,67,18,64,-14,negative_delay_sweep,-20,12,0.6667,0.332,0.039874,0.01609,0.015879,0.03988,0.024001,0.023995,0.001459,0.118009,0.247907,0.004033,0.002746,-7,-10,-14,-15,43,-87,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,55,72,18,64,-9,negative_delay_sweep,-15,16,0.8889,0.1107,0.038913,0.016326,0.015879,0.039017,0.023138,0.023034,0.001393,0.063956,0.198978,0.014428,0.000128,-2,-5,-9,-10,48,-82,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,60,77,18,64,-4,negative_delay_sweep,-10,18,1.0,0.0,0.033762,0.016539,0.015879,0.033762,0.017883,0.017883,0.001091,0.017742,0.139248,0.025455,-0.000576,3,0,-4,-5,53,-77,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,65,82,18,64,1,negative_delay_sweep,-5,18,1.0,0.0,0.016009,0.016734,0.016009,0.016734,0.000725,0.0,4.3e-05,0.00463,0.012236,0.067851,-0.00071,8,5,1,0,58,-72,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,70,87,18,64,6,negative_delay_sweep,0,18,1.0,0.0,0.016235,0.01691,0.016235,0.01691,0.000675,0.0,4e-05,0.051731,0.259003,0.121888,-0.001897,13,10,6,5,63,-67,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,75,92,18,64,11,negative_delay_sweep,5,18,1.0,0.0,0.016456,0.017064,0.016456,0.017064,0.000608,0.0,3.6e-05,0.111834,0.259003,0.164203,-0.002424,18,15,11,10,68,-62,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_bbq_sauce_bbq_sauce_s4,bbq_sauce,4,test,80,97,18,64,16,negative_delay_sweep,10,18,1.0,0.0,0.016658,0.017205,0.016658,0.017205,0.000547,0.0,3.2e-05,0.152839,0.259003,0.181269,-0.001484,23,20,16,15,73,-57,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,13,30,18,73,-60,negative_delay_sweep,-60,0,0.0,0.9961,0.038666,0.039317,0.038666,0.039317,0.000652,0.0,3.8e-05,0.145715,0.278985,0.161939,-0.001966,-51,-54,-60,-67,-31,-185,approach_far_closed_proxy,ws<T_gform-40(33),high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,33,50,18,73,-40,negative_delay_sweep,-40,0,0.0,0.9961,0.039394,0.03973,0.039394,0.03973,0.000335,0.0,2e-05,0.234996,0.469022,0.118039,-0.001437,-31,-34,-40,-47,-11,-165,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[33,53)",high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,38,55,18,73,-35,negative_delay_sweep,-35,0,0.0,0.9961,0.039524,0.039786,0.039524,0.039786,0.000262,0.0,1.5e-05,0.199275,0.469022,0.155372,-0.008143,-26,-29,-35,-42,-6,-160,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[33,53)",high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,43,60,18,73,-30,negative_delay_sweep,-30,0,0.0,0.9961,0.039626,0.039826,0.039626,0.039826,0.0002,0.0,1.2e-05,0.245559,0.535768,0.170793,-0.011369,-21,-24,-30,-37,-1,-155,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[33,53)",high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,48,65,18,73,-25,negative_delay_sweep,-25,2,0.1111,0.8854,0.039704,0.039259,0.039259,0.03985,0.000591,0.000444,4.3e-05,0.353334,0.535768,0.15707,-0.005681,-16,-19,-25,-32,4,-150,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,53,70,18,73,-20,negative_delay_sweep,-20,7,0.3889,0.6087,0.039765,0.020813,0.020813,0.03985,0.019037,0.018952,0.001125,0.362883,0.535768,0.103469,0.001129,-11,-14,-20,-27,9,-145,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,58,75,18,73,-15,negative_delay_sweep,-15,12,0.6667,0.332,0.039811,0.013555,0.010846,0.03985,0.029004,0.028965,0.001868,0.277979,0.535756,0.048656,0.005663,-6,-9,-15,-22,14,-140,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,63,80,18,73,-10,negative_delay_sweep,-10,17,0.9444,0.0553,0.039849,0.016503,0.010846,0.03985,0.029004,0.029003,0.002039,0.193739,0.524868,0.041129,0.009116,-1,-4,-10,-17,19,-135,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,68,85,18,73,-5,negative_delay_sweep,-5,18,1.0,0.0,0.030316,0.017325,0.010846,0.030316,0.01947,0.01947,0.001526,0.187647,0.344317,0.11405,0.003034,4,1,-5,-12,24,-130,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,73,90,18,73,0,negative_delay_sweep,0,18,1.0,0.0,0.010846,0.017697,0.010846,0.017697,0.006851,0.0,0.000403,0.248693,0.344317,0.174866,0.004769,9,6,0,-7,29,-125,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,78,95,18,73,5,negative_delay_sweep,5,18,1.0,0.0,0.015739,0.019001,0.015739,0.019001,0.003261,0.0,0.000192,0.283744,0.344317,0.210872,0.002145,14,11,5,-2,34,-120,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s2,butter,2,test,83,100,18,73,10,negative_delay_sweep,10,18,1.0,0.0,0.017131,0.019582,0.017131,0.019582,0.002451,0.0,0.000144,0.3,0.328059,0.201616,0.000764,19,16,10,3,39,-115,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
