row_id,episode_key,task_key,state_id,seed,window_start,window_end,stratum,train_use,exclude_reason,mechanism_type,teacher_window_original,opportunity_label,window_start,window_end,gripper_qpos_mean,gripper_qpos_std,gripper_qpos_min,gripper_qpos_max,gripper_qpos_at_start,gripper_qpos_range,gripper_is_closed,gripper_width_mean,gripper_width_std,gripper_command_mean,gripper_command_std,gripper_command_open_rate,clean_open_count,clean_open_rate,clean_longest_open_streak,eef_displacement,eef_z_mean,eef_z_trend,qpos_delta_from_pre,grip_command_delta_from_pre,window_start_frac,window_len_frac,n_window_frames,n_total_steps
175,milk_s4,milk,4,0,85,103,random_noncritical_control,train,,,,0,85,103,0.025405,3.7e-05,0.025348,0.025467,0.025348,0.00012,1.0,0.025405,3.7e-05,0.0,0.0,0.0,0,0.0,0,0.199852,0.2872,0.0396,4.4e-05,0.0,0.6296,0.1407,19,135
176,milk_s5,milk,5,0,172,185,teacher_positive,train,,pick_place_transfer,199-208,1,172,185,0.033038,0.004941,0.027342,0.038994,0.027342,0.011651,0.0,0.033038,0.004941,0.92493,0.256529,0.9286,13,0.9286,11,0.033667,0.2194,0.0335,0.005793,0.6759,0.6853,0.0558,14,251
177,milk_s5,milk,5,0,5,20,far_too_early_control,train,,,,0,5,20,0.038639,0.000784,0.036165,0.039236,0.036165,0.003071,0.0,0.026832,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.000713,0.2635,-0.0,0.011752,0.6848,0.0199,0.0637,16,251
178,milk_s5,milk,5,0,139,169,early_pregrasp_control,train,,,,0,139,169,0.02721,4e-05,0.027148,0.027294,0.027148,0.000146,1.0,0.02721,4e-05,0.096395,0.294491,0.0968,3,0.0968,2,0.216322,0.301,-0.1632,0.0001,0.0964,0.5538,0.1235,31,251
179,milk_s5,milk,5,0,53,68,random_noncritical_control,train,,,,0,53,68,0.039843,4.5e-05,0.039756,0.039912,0.039756,0.000156,0.0,0.039843,4.5e-05,0.996078,0.0,1.0,16,1.0,16,0.114583,0.1973,-0.1102,0.000192,0.0,0.2112,0.0637,16,251
180,milk_s7,milk,7,0,118,127,teacher_positive,train,,pick_place_transfer,118-127,1,118,127,0.028057,3.2e-05,0.028005,0.028104,0.028104,9.9e-05,1.0,0.028057,3.2e-05,0.0,0.0,0.0,0,0.0,0,0.082966,0.3043,-0.0606,-0.000122,0.0,0.8551,0.0725,10,138
181,milk_s7,milk,7,0,5,20,far_too_early_control,train,,,,0,5,20,0.03863,0.000778,0.036168,0.039216,0.036168,0.003047,0.0,0.026822,0.018084,0.684804,0.461695,0.6875,11,0.6875,11,0.015901,0.2527,-0.005,0.011738,0.6848,0.0362,0.1159,16,138
182,milk_s7,milk,7,0,58,88,early_pregrasp_control,train,,,,0,58,88,0.030147,0.00369,0.028336,0.039669,0.039654,0.011333,0.0,0.030147,0.00369,0.032132,0.175992,0.0323,1,0.0323,1,0.25676,0.2064,0.2008,-0.009547,-0.9141,0.4203,0.2246,31,138
183,milk_s7,milk,7,0,28,41,random_noncritical_control,train,,,,0,28,41,0.039493,6e-05,0.039391,0.039595,0.039391,0.000204,0.0,0.039493,6e-05,0.996078,0.0,1.0,14,1.0,14,0.134902,0.2442,-0.0085,0.000415,0.0996,0.2029,0.1014,14,138
184,milk_s8,milk,8,0,141,150,teacher_positive,train,,pick_place_transfer,141-150,1,141,150,0.027533,0.000652,0.026438,0.028207,0.026438,0.001769,1.0,0.027533,0.000652,0.0,0.0,0.0,0,0.0,0,0.019603,0.2242,-0.0174,0.001023,0.0,0.8704,0.0617,10,162
185,milk_s8,milk,8,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000785,0.036158,0.039228,0.036158,0.00307,0.0,0.02683,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.016807,0.2603,-0.0045,0.011757,0.6848,0.0309,0.0988,16,162
186,milk_s8,milk,8,0,81,111,early_pregrasp_control,train,,,,0,81,111,0.026225,0.000105,0.026041,0.02639,0.026041,0.000349,1.0,0.026225,0.000105,0.0,0.0,0.0,0,0.0,0,0.321852,0.2897,0.1292,-0.003577,-0.0996,0.5,0.1914,31,162
187,milk_s8,milk,8,0,117,127,random_noncritical_control,train,,,,0,117,127,0.026475,2e-05,0.026441,0.026504,0.026441,6.3e-05,1.0,0.026475,2e-05,0.0,0.0,0.0,0,0.0,0,0.102436,0.3311,-0.0153,0.000132,0.0,0.7222,0.0679,11,162
188,milk_s9,milk,9,0,125,134,teacher_positive,train,,pick_place_transfer,125-134,1,125,134,0.026913,0.000679,0.025173,0.027245,0.027227,0.002072,1.0,0.026913,0.000679,0.0,0.0,0.0,0,0.0,0,0.077887,0.2611,-0.0715,-0.000246,0.0,0.753,0.0602,10,166
189,milk_s9,milk,9,0,5,20,far_too_early_control,train,,,,0,5,20,0.038646,0.000792,0.036156,0.039244,0.036156,0.003088,0.0,0.02684,0.018096,0.684804,0.461695,0.6875,11,0.6875,11,0.029871,0.2572,-0.0028,0.01177,0.6848,0.0301,0.0964,16,166
190,milk_s9,milk,9,0,65,95,early_pregrasp_control,train,,,,0,65,95,0.027287,0.000144,0.027122,0.027628,0.027628,0.000506,1.0,0.027287,0.000144,0.0,0.0,0.0,0,0.0,0,0.287901,0.2187,0.2084,-0.010986,-0.6973,0.3916,0.1867,31,166
191,milk_s9,milk,9,0,45,61,random_noncritical_control,train,,,,0,45,61,0.039637,0.000566,0.037399,0.039868,0.039704,0.002469,0.0,0.039637,0.000566,0.8203,0.379725,0.8235,14,0.8235,14,0.104715,0.124,-0.0887,0.000113,-0.1758,0.2711,0.1024,17,166
192,orange_juice_s0,orange_juice,0,0,203,212,teacher_positive,train,,pick_place_transfer,203-212,1,203,212,0.033637,1e-05,0.033623,0.033654,0.033654,3.2e-05,0.0,0.033637,1e-05,0.0,0.0,0.0,0,0.0,0,0.072528,0.239,-0.0724,-3.5e-05,0.0,0.9103,0.0448,10,223
193,orange_juice_s0,orange_juice,0,0,5,20,far_too_early_control,train,,,,0,5,20,0.038634,0.000787,0.036147,0.03922,0.036147,0.003072,0.0,0.026829,0.018089,0.684804,0.461695,0.6875,11,0.6875,11,0.022953,0.2596,-0.0055,0.011765,0.6848,0.0224,0.0717,16,223
194,orange_juice_s0,orange_juice,0,0,143,173,early_pregrasp_control,train,,,,0,143,173,0.035179,0.001674,0.033799,0.039539,0.039514,0.00574,0.0,0.035179,0.001674,0.032132,0.175992,0.0323,1,0.0323,1,0.195218,0.1731,0.1811,6.1e-05,-0.9639,0.6413,0.139,31,223
195,orange_juice_s0,orange_juice,0,0,59,70,random_noncritical_control,train,,,,0,59,70,0.039888,1.9e-05,0.039855,0.039917,0.039855,6.2e-05,0.0,0.039888,1.9e-05,0.996078,0.0,1.0,12,1.0,12,0.018231,0.1197,-0.0053,0.00013,0.0,0.2646,0.0538,12,223
196,orange_juice_s1,orange_juice,1,0,116,125,teacher_positive,train,,pick_place_transfer,116-125,1,116,125,0.035538,0.000331,0.034886,0.03601,0.034886,0.001124,0.0,0.035538,0.000331,0.0,0.0,0.0,0,0.0,0,0.023496,0.2283,-0.0113,0.002514,0.0,0.7945,0.0685,10,146
197,orange_juice_s1,orange_juice,1,0,5,20,far_too_early_control,train,,,,0,5,20,0.038616,0.000778,0.03615,0.039204,0.03615,0.003054,0.0,0.026811,0.018076,0.684804,0.461695,0.6875,11,0.6875,11,0.084368,0.253,-0.0113,0.011743,0.6848,0.0342,0.1096,16,146
198,orange_juice_s1,orange_juice,1,0,56,86,early_pregrasp_control,train,,,,0,56,86,0.031853,0.000394,0.031716,0.033285,0.033281,0.001569,0.0,0.031853,0.000394,0.0,0.0,0.0,0,0.0,0,0.24078,0.2087,0.1718,-0.007116,-0.7969,0.3836,0.2123,31,146
199,orange_juice_s1,orange_juice,1,0,31,46,random_noncritical_control,train,,,,0,31,46,0.039637,7.3e-05,0.039504,0.039746,0.039504,0.000242,0.0,0.039637,7.3e-05,0.996078,0.0,1.0,16,1.0,16,0.105265,0.1823,-0.0922,0.000443,0.0,0.2123,0.1096,16,146
200,orange_juice_s2,orange_juice,2,0,123,132,teacher_positive,train,,pick_place_transfer,123-132,1,123,132,0.030265,6e-06,0.030253,0.030272,0.030272,1.9e-05,0.0,0.030265,6e-06,0.0,0.0,0.0,0,0.0,0,0.068149,0.2632,-0.0585,6e-06,0.0,0.8601,0.0699,10,143
201,orange_juice_s2,orange_juice,2,0,5,20,far_too_early_control,train,,,,0,5,20,0.038581,0.000756,0.036182,0.039165,0.036182,0.002984,0.0,0.026771,0.01805,0.622549,0.482224,0.625,10,0.625,8,0.021548,0.2636,-0.0041,0.011677,0.6225,0.035,0.1119,16,143
202,orange_juice_s2,orange_juice,2,0,63,93,early_pregrasp_control,train,,,,0,63,93,0.03206,0.003342,0.030227,0.039796,0.039796,0.009569,0.0,0.03206,0.003342,0.064263,0.244707,0.0645,2,0.0645,2,0.169859,0.1517,0.1572,-0.007594,-0.9318,0.4406,0.2168,31,143
203,orange_juice_s2,orange_juice,2,0,38,55,random_noncritical_control,train,,,,0,38,55,0.039551,0.000101,0.039376,0.039702,0.039376,0.000326,0.0,0.039551,0.000101,0.996078,0.0,1.0,18,1.0,18,0.120641,0.2137,-0.0834,0.000524,0.0498,0.2657,0.1259,18,143
204,orange_juice_s3,orange_juice,3,0,122,131,teacher_positive,train,,pick_place_transfer,122-131,1,122,131,0.025477,1.5e-05,0.025457,0.025501,0.025501,4.4e-05,1.0,0.025477,1.5e-05,0.0,0.0,0.0,0,0.0,0,0.067153,0.2226,-0.0661,-6.7e-05,0.0,0.8592,0.0704,10,142
205,orange_juice_s3,orange_juice,3,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000784,0.036163,0.039228,0.036163,0.003065,0.0,0.02683,0.018089,0.684804,0.461695,0.6875,11,0.6875,11,0.028077,0.2585,-0.0062,0.011755,0.6848,0.0352,0.1127,16,142
206,orange_juice_s3,orange_juice,3,0,62,92,early_pregrasp_control,train,,,,0,62,92,0.028029,0.004246,0.025817,0.038904,0.038821,0.013086,1.0,0.028029,0.004246,0.032132,0.175992,0.0323,1,0.0323,1,0.195886,0.1743,0.1803,-0.011675,-0.9141,0.4366,0.2183,31,142
207,orange_juice_s3,orange_juice,3,0,50,67,random_noncritical_control,train,,,,0,50,67,0.038508,0.002585,0.029752,0.039847,0.03977,0.010095,0.0,0.038508,0.002585,0.664052,0.469556,0.6667,12,0.6667,9,0.092063,0.1152,-0.0718,-0.001126,-0.332,0.3521,0.1268,18,142
208,orange_juice_s4,orange_juice,4,0,123,132,teacher_positive,train,,pick_place_transfer,123-132,1,123,132,0.029594,0.000326,0.029157,0.030112,0.029881,0.000955,1.0,0.029594,0.000326,0.0,0.0,0.0,0,0.0,0,0.060812,0.2201,-0.0605,-0.000327,0.0,0.8039,0.0654,10,153
209,orange_juice_s4,orange_juice,4,0,5,20,far_too_early_control,train,,,,0,5,20,0.038642,0.00078,0.03618,0.039234,0.03618,0.003054,0.0,0.026832,0.018091,0.684804,0.461695,0.6875,11,0.6875,11,0.019076,0.2686,-0.0052,0.011738,0.6848,0.0327,0.1046,16,153
210,orange_juice_s4,orange_juice,4,0,63,93,early_pregrasp_control,train,,,,0,63,93,0.031414,0.003092,0.029985,0.039878,0.039876,0.009894,0.0,0.031414,0.003092,0.032132,0.175992,0.0323,1,0.0323,1,0.21538,0.1853,0.1874,-0.008376,-0.9639,0.4118,0.2026,31,153
211,orange_juice_s4,orange_juice,4,0,34,48,random_noncritical_control,train,,,,0,34,48,0.03966,6.2e-05,0.039556,0.039754,0.039556,0.000198,0.0,0.03966,6.2e-05,0.996078,0.0,1.0,15,1.0,15,0.104987,0.2423,-0.0334,0.000346,0.0,0.2222,0.098,15,153
212,orange_juice_s6,orange_juice,6,0,123,132,teacher_positive,train,,pick_place_transfer,123-132,1,123,132,0.02742,5e-06,0.027414,0.02743,0.02743,1.6e-05,1.0,0.02742,5e-06,0.0,0.0,0.0,0,0.0,0,0.068397,0.2255,-0.0638,4.8e-05,0.0,0.8542,0.0694,10,144
213,orange_juice_s6,orange_juice,6,0,5,20,far_too_early_control,train,,,,0,5,20,0.038638,0.000785,0.03616,0.039235,0.03616,0.003075,0.0,0.026832,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.003069,0.2632,-0.0026,0.011756,0.6848,0.0347,0.1111,16,144
214,orange_juice_s6,orange_juice,6,0,63,93,early_pregrasp_control,train,,,,0,63,93,0.033023,0.005871,0.027262,0.039627,0.03939,0.012365,0.0,0.033023,0.005871,0.353447,0.476588,0.3548,11,0.3548,11,0.076497,0.1446,0.0564,-0.006116,-0.5928,0.4375,0.2153,31,144
215,orange_juice_s6,orange_juice,6,0,33,46,random_noncritical_control,train,,,,0,33,46,0.039552,0.00027,0.03863,0.039716,0.039566,0.001086,0.0,0.039552,0.00027,0.92493,0.256529,0.9286,13,0.9286,11,0.115127,0.2484,-0.0147,0.00026,-0.0711,0.2292,0.0972,14,144
216,orange_juice_s7,orange_juice,7,0,180,189,teacher_positive,train,,pick_place_transfer,180-189,1,180,189,0.039535,0.000799,0.038585,0.040501,0.040496,0.001916,0.0,0.039535,0.000799,0.0,0.0,0.0,0,0.0,0,0.041324,0.2104,-0.0402,-0.000764,0.0,0.9,0.05,10,200
217,orange_juice_s7,orange_juice,7,0,5,20,far_too_early_control,train,,,,0,5,20,0.038638,0.000785,0.036161,0.039234,0.036161,0.003073,0.0,0.026831,0.01809,0.622549,0.482224,0.625,10,0.625,10,0.010544,0.2778,-0.0034,0.011755,0.6225,0.025,0.08,16,200
218,orange_juice_s7,orange_juice,7,0,120,150,early_pregrasp_control,train,,,,0,120,150,0.033618,0.00202,0.031477,0.037466,0.031483,0.005989,0.0,0.033618,0.00202,0.0,0.0,0.0,0,0.0,0,0.108773,0.2478,-0.0445,0.002166,0.0,0.6,0.155,31,200
219,orange_juice_s7,orange_juice,7,0,96,114,random_noncritical_control,train,,,,0,96,114,0.031441,1.1e-05,0.031428,0.031462,0.03143,3.4e-05,0.0,0.031441,1.1e-05,0.0,0.0,0.0,0,0.0,0,0.178429,0.2731,0.0182,-5.1e-05,0.0,0.48,0.095,19,200
220,orange_juice_s8,orange_juice,8,0,92,101,teacher_positive,train,,pick_place_transfer,92-101,1,92,101,0.023424,1e-06,0.023422,0.023426,0.023425,4e-06,1.0,0.023424,1e-06,0.0,0.0,0.0,0,0.0,0,0.093752,0.2893,-0.0014,-1.1e-05,0.0,0.7797,0.0847,10,118
221,orange_juice_s8,orange_juice,8,0,5,20,far_too_early_control,train,,,,0,5,20,0.038634,0.000782,0.036162,0.039218,0.036162,0.003056,0.0,0.026827,0.018087,0.684804,0.461695,0.6875,11,0.6875,11,0.03022,0.2454,-0.0076,0.01175,0.6848,0.0424,0.1356,16,118
222,orange_juice_s8,orange_juice,8,0,32,62,early_pregrasp_control,train,,,,0,32,62,0.036018,0.006323,0.023405,0.039806,0.039526,0.016401,0.0,0.036018,0.006323,0.642631,0.476588,0.6452,20,0.6452,20,0.121515,0.1514,-0.0996,-0.003227,-0.3534,0.2712,0.2627,31,118
223,salad_dressing_s0,salad_dressing,0,0,111,120,teacher_positive,train,,pick_place_transfer,111-120,1,111,120,0.017763,5e-06,0.017753,0.01777,0.017753,1.7e-05,1.0,0.017763,5e-06,0.0,0.0,0.0,0,0.0,0,0.084656,0.2791,-0.0661,0.000145,0.0,0.8473,0.0763,10,131
224,salad_dressing_s0,salad_dressing,0,0,5,20,far_too_early_control,train,,,,0,5,20,0.038639,0.00078,0.036174,0.039225,0.036174,0.003052,0.0,0.02683,0.018089,0.684804,0.461695,0.6875,11,0.6875,11,0.025105,0.2599,-0.0048,0.011741,0.6848,0.0382,0.1221,16,131
225,salad_dressing_s0,salad_dressing,0,0,51,81,early_pregrasp_control,train,,,,0,51,81,0.026592,0.010371,0.016002,0.03982,0.039763,0.023818,1.0,0.026592,0.010371,0.257052,0.435854,0.2581,8,0.2581,7,0.083857,0.1438,0.0804,-0.013047,-0.739,0.3893,0.2366,31,131
226,salad_dressing_s0,salad_dressing,0,0,33,49,random_noncritical_control,train,,,,0,33,49,0.039649,6.8e-05,0.039528,0.039746,0.039528,0.000218,0.0,0.039649,6.8e-05,0.996078,0.0,1.0,17,1.0,17,0.115565,0.2182,-0.0767,0.000375,0.0,0.2519,0.1298,17,131
227,salad_dressing_s1,salad_dressing,1,0,106,115,teacher_positive,train,,pick_place_transfer,106-115,1,106,115,0.013247,1.3e-05,0.013233,0.013268,0.013233,3.4e-05,1.0,0.013247,1.3e-05,0.0,0.0,0.0,0,0.0,0,0.093957,0.3204,-0.0024,3e-05,0.0,0.791,0.0746,10,134
228,salad_dressing_s1,salad_dressing,1,0,5,20,far_too_early_control,train,,,,0,5,20,0.038642,0.000781,0.036177,0.039235,0.036177,0.003058,0.0,0.026833,0.018091,0.684804,0.461695,0.6875,11,0.6875,11,0.013912,0.2646,-0.0026,0.01174,0.6848,0.0373,0.1194,16,134
229,salad_dressing_s1,salad_dressing,1,0,46,76,early_pregrasp_control,train,,,,0,46,76,0.035482,0.008306,0.01328,0.039851,0.039714,0.026571,0.0,0.035482,0.008306,0.642631,0.476588,0.6452,20,0.6452,18,0.12052,0.1612,-0.1168,-0.004089,-0.3534,0.3433,0.2313,31,134
230,salad_dressing_s1,salad_dressing,1,0,83,99,random_noncritical_control,train,,,,0,83,99,0.013211,5e-06,0.013206,0.013222,0.01321,1.6e-05,1.0,0.013211,5e-06,0.0,0.0,0.0,0,0.0,0,0.171088,0.2636,0.1199,-0.01194,-0.1494,0.6194,0.1269,17,134
231,salad_dressing_s2,salad_dressing,2,0,101,110,teacher_positive,train,,pick_place_transfer,101-110,1,101,110,0.018391,7.7e-05,0.01826,0.018484,0.018441,0.000224,1.0,0.018391,7.7e-05,0.0,0.0,0.0,0,0.0,0,0.081597,0.2726,-0.0673,-3.5e-05,0.0,0.8347,0.0826,10,121
232,salad_dressing_s2,salad_dressing,2,0,5,20,far_too_early_control,train,,,,0,5,20,0.038636,0.000785,0.036157,0.039224,0.036157,0.003067,0.0,0.026829,0.018089,0.684804,0.461695,0.6875,11,0.6875,11,0.029178,0.2488,-0.0077,0.011756,0.6848,0.0413,0.1322,16,121
233,salad_dressing_s2,salad_dressing,2,0,41,71,early_pregrasp_control,train,,,,0,41,71,0.027744,0.009951,0.018373,0.039784,0.039682,0.021411,1.0,0.027744,0.009951,0.289184,0.452131,0.2903,9,0.2903,9,0.076429,0.1654,0.0743,-0.011737,-0.7069,0.3388,0.2562,31,121
234,salad_dressing_s2,salad_dressing,2,0,76,89,random_noncritical_control,train,,,,0,76,89,0.018406,1.2e-05,0.018386,0.018425,0.018386,3.9e-05,1.0,0.018406,1.2e-05,0.0,0.0,0.0,0,0.0,0,0.130399,0.2995,0.021,-0.000112,0.0,0.6281,0.1157,14,121
235,salad_dressing_s3,salad_dressing,3,0,108,117,teacher_positive,train,,pick_place_transfer,108-117,1,108,117,0.016178,7.4e-05,0.016058,0.016291,0.016291,0.000233,1.0,0.016178,7.4e-05,0.0,0.0,0.0,0,0.0,0,0.096576,0.3211,-0.0045,-0.000357,0.0,0.7883,0.073,10,137
236,salad_dressing_s3,salad_dressing,3,0,5,20,far_too_early_control,train,,,,0,5,20,0.038642,0.000784,0.036168,0.039236,0.036168,0.003068,0.0,0.026834,0.018092,0.684804,0.461695,0.6875,11,0.6875,11,0.004653,0.2603,-0.0013,0.011751,0.6848,0.0365,0.1168,16,137
237,salad_dressing_s3,salad_dressing,3,0,48,78,early_pregrasp_control,train,,,,0,48,78,0.035163,0.008334,0.016845,0.03987,0.039737,0.023025,0.0,0.035163,0.008334,0.642631,0.476588,0.6452,20,0.6452,20,0.108133,0.1534,-0.1046,-0.00444,-0.3534,0.3504,0.2263,31,137
238,salad_dressing_s3,salad_dressing,3,0,29,47,random_noncritical_control,train,,,,0,29,47,0.039611,7.6e-05,0.039477,0.039726,0.039477,0.000249,0.0,0.039611,7.6e-05,0.996078,0.0,1.0,19,1.0,19,0.184415,0.2474,-0.0176,0.000462,0.0498,0.2117,0.1387,19,137
239,salad_dressing_s4,salad_dressing,4,0,108,117,teacher_positive,train,,pick_place_transfer,108-117,1,108,117,0.018417,1.1e-05,0.018397,0.018429,0.018429,3.2e-05,1.0,0.018417,1.1e-05,0.0,0.0,0.0,0,0.0,0,0.073046,0.2831,-0.0408,2.2e-05,0.0,0.8438,0.0781,10,128
240,salad_dressing_s4,salad_dressing,4,0,5,20,far_too_early_control,train,,,,0,5,20,0.038641,0.000781,0.036177,0.03923,0.036177,0.003053,0.0,0.026831,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.026304,0.246,-0.0064,0.011742,0.6848,0.0391,0.125,16,128
241,salad_dressing_s4,salad_dressing,4,0,48,78,early_pregrasp_control,train,,,,0,48,78,0.031906,0.009696,0.018346,0.039871,0.039754,0.021525,0.0,0.031906,0.009696,0.481973,0.49778,0.4839,15,0.4839,15,0.040722,0.1295,0.0385,-0.007702,-0.5141,0.375,0.2422,31,128
242,salad_dressing_s4,salad_dressing,4,0,40,51,random_noncritical_control,train,,,,0,40,51,0.039724,4e-05,0.039656,0.039784,0.039656,0.000128,0.0,0.039724,4e-05,0.996078,0.0,1.0,12,1.0,12,0.080153,0.1735,-0.0776,0.000266,0.0,0.3125,0.0938,12,128
243,salad_dressing_s5,salad_dressing,5,0,149,158,teacher_positive,train,,pick_place_transfer,149-158,1,149,158,0.0185,1e-05,0.01848,0.018515,0.0185,3.5e-05,1.0,0.0185,1e-05,0.0,0.0,0.0,0,0.0,0,0.023246,0.2033,0.0114,4e-05,0.0,0.8817,0.0592,10,169
244,salad_dressing_s5,salad_dressing,5,0,5,20,far_too_early_control,train,,,,0,5,20,0.038641,0.000783,0.036169,0.039235,0.036169,0.003067,0.0,0.026832,0.018091,0.684804,0.461695,0.6875,11,0.6875,11,0.009933,0.2602,-0.0018,0.011747,0.6848,0.0296,0.0947,16,169
245,salad_dressing_s5,salad_dressing,5,0,89,119,early_pregrasp_control,train,,,,0,89,119,0.01704,0.001478,0.012859,0.018186,0.012859,0.005327,1.0,0.01704,0.001478,0.0,0.0,0.0,0,0.0,0,0.253008,0.2427,0.1927,-0.01766,-0.5478,0.5266,0.1834,31,169
246,salad_dressing_s5,salad_dressing,5,0,31,42,random_noncritical_control,train,,,,0,31,42,0.039619,5.3e-05,0.039526,0.039693,0.039526,0.000166,0.0,0.039619,5.3e-05,0.996078,0.0,1.0,12,1.0,12,0.031752,0.2576,-0.0047,0.000392,0.0,0.1834,0.071,12,169
247,salad_dressing_s6,salad_dressing,6,0,134,143,teacher_positive,train,,pick_place_transfer,134-143,1,134,143,0.018791,3.9e-05,0.018729,0.018849,0.018849,0.00012,1.0,0.018791,3.9e-05,0.0,0.0,0.0,0,0.0,0,0.073707,0.2852,-0.0333,-0.00021,0.0,0.8701,0.0649,10,154
248,salad_dressing_s6,salad_dressing,6,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000786,0.036157,0.039234,0.036157,0.003077,0.0,0.026831,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.010342,0.2606,-0.0021,0.011758,0.6848,0.0325,0.1039,16,154
249,salad_dressing_s6,salad_dressing,6,0,74,104,early_pregrasp_control,train,,,,0,74,104,0.030681,0.009226,0.01952,0.039948,0.03991,0.020427,0.0,0.030681,0.009226,0.385579,0.485176,0.3871,12,0.3871,11,0.028762,0.1448,0.0232,-0.009177,-0.6105,0.4805,0.2013,31,154
250,salad_dressing_s6,salad_dressing,6,0,34,46,random_noncritical_control,train,,,,0,34,46,0.039674,5.2e-05,0.039583,0.03975,0.039583,0.000167,0.0,0.039674,5.2e-05,0.996078,0.0,1.0,13,1.0,13,0.005007,0.2589,-0.002,0.000353,0.0,0.2208,0.0844,13,154
251,salad_dressing_s7,salad_dressing,7,0,122,131,teacher_positive,train,,pick_place_transfer,122-131,1,122,131,0.012083,0.000183,0.0118,0.012366,0.012366,0.000566,1.0,0.012083,0.000183,0.0,0.0,0.0,0,0.0,0,0.097319,0.3089,-0.0212,-0.000912,0.0,0.8243,0.0676,10,148
252,salad_dressing_s7,salad_dressing,7,0,5,20,far_too_early_control,train,,,,0,5,20,0.038639,0.000785,0.036161,0.039235,0.036161,0.003075,0.0,0.026832,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.006571,0.2457,-0.0062,0.011756,0.6848,0.0338,0.1081,16,148
253,salad_dressing_s7,salad_dressing,7,0,62,92,early_pregrasp_control,train,,,,0,62,92,0.031163,0.010032,0.014138,0.039892,0.039867,0.025755,0.0,0.031163,0.010032,0.385579,0.485176,0.3871,12,0.3871,5,0.020518,0.1242,0.0176,-0.00862,-0.6105,0.4189,0.2095,31,148
254,salad_dressing_s7,salad_dressing,7,0,52,63,random_noncritical_control,train,,,,0,52,63,0.039836,2.4e-05,0.039796,0.039871,0.039796,7.5e-05,0.0,0.039836,2.4e-05,0.996078,0.0,1.0,12,1.0,12,0.074338,0.1837,-0.071,0.000162,0.0,0.3514,0.0811,12,148
255,salad_dressing_s8,salad_dressing,8,0,94,103,teacher_positive,train,,pick_place_transfer,94-103,1,94,103,0.015788,7.7e-05,0.015666,0.015912,0.015912,0.000246,1.0,0.015788,7.7e-05,0.0,0.0,0.0,0,0.0,0,0.095569,0.3136,0.0055,-0.000384,0.0,0.8246,0.0877,10,114
256,salad_dressing_s8,salad_dressing,8,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000786,0.036159,0.039231,0.036159,0.003072,0.0,0.026831,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.021886,0.2474,-0.0056,0.011757,0.6848,0.0439,0.1404,16,114
257,salad_dressing_s8,salad_dressing,8,0,34,64,early_pregrasp_control,train,,,,0,34,64,0.037951,0.004484,0.020621,0.039839,0.039561,0.019218,0.0,0.037951,0.004484,0.739026,0.435854,0.7419,23,0.7419,22,0.120302,0.1591,-0.111,-0.001359,-0.2571,0.2982,0.2719,31,114
258,tomato_sauce_s0,tomato_sauce,0,0,199,208,teacher_positive,train,,pick_place_transfer,199-208,1,199,208,0.037052,9.8e-05,0.036899,0.037206,0.037206,0.000307,0.0,0.037052,9.8e-05,0.0,0.0,0.0,0,0.0,0,0.078856,0.2355,-0.0471,-0.000558,0.0,0.9087,0.0457,10,219
259,tomato_sauce_s0,tomato_sauce,0,0,5,20,far_too_early_control,train,,,,0,5,20,0.038642,0.000782,0.036174,0.039236,0.036174,0.003062,0.0,0.026833,0.018091,0.684804,0.461695,0.6875,11,0.6875,11,0.003343,0.257,-0.0007,0.011742,0.6848,0.0228,0.0731,16,219
260,tomato_sauce_s0,tomato_sauce,0,0,139,169,early_pregrasp_control,train,,,,0,139,169,0.038537,0.001662,0.033648,0.040245,0.033648,0.006597,0.0,0.038537,0.001662,0.0,0.0,0.0,0,0.0,0,0.084336,0.086,0.083,0.003207,-0.4482,0.6347,0.1416,31,219
261,tomato_sauce_s0,tomato_sauce,0,0,74,90,random_noncritical_control,train,,,,0,74,90,0.039865,0.000209,0.039119,0.039961,0.039913,0.000842,0.0,0.039865,0.000209,0.878893,0.320926,0.8824,15,0.8824,14,0.096384,0.1307,-0.0952,3e-06,-0.1172,0.3379,0.0776,17,219
262,tomato_sauce_s1,tomato_sauce,1,0,157,166,teacher_positive,train,,pick_place_transfer,157-166,1,157,166,0.027553,0.000103,0.027444,0.027703,0.027465,0.000259,1.0,0.027553,0.000103,0.298824,0.45646,0.3,3,0.3,1,0.038364,0.1985,-0.037,3e-05,0.2988,0.8051,0.0513,10,195
